"panel","pair","mean_log_eta","var_log_eta","n_cells","intercept_se","slope_se","r_squared"
"real","PNG_NCL",0.258310141664278,0.670497634818235,18,NA,NA,NA
"real","PNG_RUS",-0.132924825169822,1.42229953313312,22,NA,NA,NA
"real","PNG_UKR",-0.880668276055914,3.40972484801486,19,NA,NA,NA
"real","POL_CPV",-1.39087929790349,4.77015175681528,22,NA,NA,NA
"real","PRK_BLR",-0.5552826721294,3.0641661907405,22,NA,NA,NA
"real","PRK_CPV",-0.132396646506988,2.23396256272028,15,NA,NA,NA
"real","PRK_KAZ",-0.250570507352483,1.15218047154938,15,NA,NA,NA
"real","PRK_PNG",-1.12996182651439,1.44734129354826,8,NA,NA,NA
"real","PRK_PRY",-1.44162086068249,14.2141156858448,12,NA,NA,NA
"real","PRT_FSM",-1.0217270231092,7.1272797438652,14,NA,NA,NA
"real","PRT_SWZ",-0.643418621841403,1.88804618479681,16,NA,NA,NA
"real","PRY_KAZ",-1.66113835951336,11.4282933777747,15,NA,NA,NA
"real","PRY_RWA",-2.95947362038651,17.6389332959725,9,NA,NA,NA
"real","PYF_ANT",-1.62235925774029,7.39847258951579,10,NA,NA,NA
"real","PYF_ECU",-1.28514773287927,4.07107168263885,10,NA,NA,NA
"real","PYF_KAZ",-1.78947810895901,4.84698477280844,12,NA,NA,NA
"real","PYF_LBN",-0.457933286436815,1.52963907850671,21,NA,NA,NA
"real","PYF_MUS",-2.28146688937011,5.26799890714326,18,NA,NA,NA
"real","PYF_NCL",-0.175558408454357,0.834504787577628,22,NA,NA,NA
"real","QAT_AZE",-1.72841945888768,2.41744718374988,20,NA,NA,NA
"real","QAT_BEN",-3.34059325047121,6.45876763349676,16,NA,NA,NA
"real","QAT_BFA",0.166159164855479,1.20327247666056,21,NA,NA,NA
"real","QAT_BGR",-1.17268217636151,2.45234790268264,22,NA,NA,NA
"real","QAT_FRO",-0.291181231868487,1.78657309920421,10,NA,NA,NA
"real","QAT_KAZ",-0.344064413391429,1.91420031903365,21,NA,NA,NA
"real","QAT_MDG",-1.00409464035368,3.89502463120394,22,NA,NA,NA
"real","QAT_MLI",-0.212075947492147,2.14963628158368,19,NA,NA,NA
"real","QAT_NPL",-0.561113911435778,7.71987939490176,20,NA,NA,NA
"real","ROU_SWZ",-1.16408059917175,9.97212868231174,11,NA,NA,NA
"real","ROU_VUT",-2.17877145188216,5.99079579654759,15,NA,NA,NA
"real","RUS_SLB",-2.3290645814324,10.7145053581,14,NA,NA,NA
"real","RUS_STP",-1.30594345827254,6.88770388142595,18,NA,NA,NA
"real","RWA_BGR",-1.76939551274531,4.60101859717465,14,NA,NA,NA
"real","RWA_BLR",-1.53796855495766,3.28192491776467,11,NA,NA,NA
"real","RWA_BRB",-0.89130652548953,5.31824790775828,8,NA,NA,NA
"real","RWA_HKG",-0.615601261230314,2.6389566920876,22,NA,NA,NA
"real","RWA_KAZ",-1.27906361999891,7.25168198462165,18,NA,NA,NA
"real","RWA_PHL",-1.14761884111308,7.2773196065915,11,NA,NA,NA
"real","RWA_ROU",-0.0800170045423551,1.85169423234314,22,NA,NA,NA
"real","RWA_RUS",-0.427063781707345,4.06060788885355,22,NA,NA,NA
"real","RWA_SEN",-0.886457148496579,3.08720814633518,19,NA,NA,NA
"real","RWA_UKR",-0.984793861985256,2.77215788991761,19,NA,NA,NA
"real","SAU_BLZ",-2.70657328823924,7.25124154529899,18,NA,NA,NA
"real","SDN_BLR",-3.25779253070573,8.99506975225077,21,NA,NA,NA
"real","SDN_DOM",-0.785297657189152,6.55397510992303,18,NA,NA,NA
"real","SDN_PYF",-1.31200168736455,8.23153849327433,12,NA,NA,NA
"real","SEN_CRI",-1.99739232637082,6.12656226654717,21,NA,NA,NA
"real","SEN_DJI",-0.585007337906417,3.43637702484931,19,NA,NA,NA
"real","SEN_MKD",-2.31152348217803,5.94045233768824,20,NA,NA,NA
"real","SEN_OMN",-2.21532747591046,5.3796239929,10,NA,NA,NA
"real","SEN_PNG",-1.1227782010813,7.81675860114097,18,NA,NA,NA
"real","SEN_VEN",-0.752573772520476,2.77783788576479,13,NA,NA,NA
"real","SGP_ATF",-2.53071561648646,6.69649887758791,10,NA,NA,NA
"real","SGP_COK",-0.866694122276195,2.70806274628003,18,NA,NA,NA
"real","SGP_NCL",-0.300228051834263,0.51193943772529,22,NA,NA,NA
"real","SGP_SWZ",-0.47331970071498,1.02158826966193,21,NA,NA,NA
"real","SHN_KAZ",-2.66675807980025,13.0886800359309,12,NA,NA,NA
"real","SHN_PNG",-0.28202351451035,1.35399681193456,8,NA,NA,NA
"real","SLB_BGD",-1.96297915477665,12.4262834164115,17,NA,NA,NA
"real","SLE_HKG",-0.489863161253572,1.90849100568434,21,NA,NA,NA
"real","SLE_KAZ",-2.39561553205915,7.40948530785703,18,NA,NA,NA
"real","SLE_OMN",-2.31053231665128,5.15594014316633,8,NA,NA,NA
"real","SLE_PNG",0.421918665368412,4.77062806133984,8,NA,NA,NA
"real","SLE_UKR",-2.03389374419761,8.57660603923831,18,NA,NA,NA
"real","SLE_URY",-3.91703880043841,10.7643275259944,16,NA,NA,NA
"real","SLV_AZE",-3.07342691219314,10.341409602928,14,NA,NA,NA
"real","SLV_BLR",-2.52822677499319,8.44020575417318,19,NA,NA,NA
"real","SLV_IRN",-2.84458952233122,4.59096708235522,9,NA,NA,NA
"real","SLV_KAZ",-3.18136180279001,13.1187000571748,19,NA,NA,NA
"real","SOM_HKG",-0.536198891171529,1.2533543958338,22,NA,NA,NA
"real","SOM_MLT",-1.50157507409845,10.9989137499945,11,NA,NA,NA
"real","SOM_YEM",-0.348797966134813,2.11762835690527,17,NA,NA,NA
"real","SPM_IND",-2.98314771676344,7.91592398228038,11,NA,NA,NA
"real","STP_BEN",-1.25371381686496,4.81834368142975,9,NA,NA,NA
"real","STP_ROU",-1.28396177503639,5.96859603168851,10,NA,NA,NA
"real","STP_RUS",-1.60064160767,4.76930381955028,13,NA,NA,NA
"real","STP_TUR",-2.97413038057317,13.3048745182901,16,NA,NA,NA
"real","SUR_BEN",-0.796816739760545,4.47137297589993,10,NA,NA,NA
"real","SUR_GMB",-1.55023974955859,4.55980121800393,10,NA,NA,NA
"real","SUR_GRL",-2.98945380371473,8.91982279523001,8,NA,NA,NA
"real","SUR_KAZ",-1.96932356122276,9.18179183399398,13,NA,NA,NA
"real","SVK_DJI",-0.671828813532714,1.39958552815393,18,NA,NA,NA
"real","SVK_ERI",-1.5182614109063,8.39363431127557,13,NA,NA,NA
"real","SVK_WSM",-2.12811586633986,8.94001878171692,10,NA,NA,NA
"real","SVN_MMR",-1.1445900616761,1.96776828047345,15,NA,NA,NA
"real","SWE_PLW",-1.61290724219734,6.67702609245575,17,NA,NA,NA
"real","SWZ_BGD",-0.383093041119662,3.4846497051086,18,NA,NA,NA
"real","SWZ_MYS",-0.522251023821144,1.51596341457642,22,NA,NA,NA
"real","SWZ_ROU",-3.48478786059363,15.8096623472475,17,NA,NA,NA
"real","SYC_ARG",-0.264480279387109,0.999651497062503,14,NA,NA,NA
"real","SYC_BLR",-0.811229505929783,2.38208266898559,15,NA,NA,NA
"real","SYC_CHN",-1.45253017437353,3.79994699070879,22,NA,NA,NA
"real","SYC_CUB",-1.2581284641008,3.74127444637721,14,NA,NA,NA
"real","SYC_NOR",-2.4571796064223,6.00726612746466,22,NA,NA,NA
"real","SYR_BLR",-0.72262575651677,5.29553310550263,22,NA,NA,NA
"real","SYR_KAZ",-0.830034923587734,1.95822667321527,20,NA,NA,NA
"real","SYR_PRK",-1.11517815670154,9.14935080979726,10,NA,NA,NA
"real","TCA_IND",-0.700370030531792,1.87181665456651,20,NA,NA,NA
"real","TCA_KAZ",-0.542413466836452,2.5305019298898,14,NA,NA,NA
"real","TCA_MDG",-1.41809062865974,6.65303306626702,15,NA,NA,NA
"real","TCD_BEN",-0.741098583653144,7.94003375442161,17,NA,NA,NA
"real","TCD_CIV",-2.9503843963548,4.3206107885944,12,NA,NA,NA
"real","TCD_EST",-2.1256569580039,15.7978911524912,10,NA,NA,NA
"real","TCD_ETH",-1.28439491099774,6.21783461833781,19,NA,NA,NA
"real","TCD_RUS",-0.480204414846424,7.0665297683372,19,NA,NA,NA
"real","TGO_KWT",-2.8888545625535,6.53250378073322,9,NA,NA,NA
"real","TGO_MOZ",-1.25965473246215,5.17894771818152,17,NA,NA,NA
"real","TGO_PER",-3.31398801470804,18.757876480068,15,NA,NA,NA
"real","TGO_SLV",-3.32243428165789,9.69553641152111,12,NA,NA,NA
"real","TGO_SYC",-3.59723097319692,9.45060736815487,12,NA,NA,NA
"real","TGO_VEN",-1.1832768652371,7.60208973422143,8,NA,NA,NA
"real","THA_NCL",-0.149845662595523,0.121092236504062,22,NA,NA,NA
"real","TJK_AUS",-2.62506704746278,5.58692017612116,20,NA,NA,NA
"real","TJK_SLV",-1.32559762433323,5.22949524524277,9,NA,NA,NA
"real","TKL_PNG",-0.995511301687705,9.80502812061698,8,NA,NA,NA
"real","TKM_AUS",-1.54031701956102,4.80541335917848,19,NA,NA,NA
"real","TKM_BGD",-1.66267573346762,9.03502215987333,11,NA,NA,NA
"real","TKM_BLR",0.152682286367506,0.80646985370426,22,NA,NA,NA
"real","TKM_ISR",-0.787414407089257,11.6560032387984,19,NA,NA,NA
"real","TON_CZE",-1.053315563942,2.74236195547749,15,NA,NA,NA
"real","TON_GHA",-0.764047384616181,2.76709193333563,9,NA,NA,NA
"real","TON_IND",-2.02765421582025,7.59326096888015,14,NA,NA,NA
"real","TON_NLD",-0.971455718686624,4.21879195592166,15,NA,NA,NA
"real","TON_SVK",-1.90776255481425,8.82352868753444,18,NA,NA,NA
"real","TTO_ATF",-1.71483856211477,2.91150595666622,17,NA,NA,NA
"real","TTO_KAZ",-0.886144117922516,3.53244472256512,16,NA,NA,NA
"real","TTO_MDA",-1.0894367241003,5.20481922841494,9,NA,NA,NA
"real","TTO_SYC",-2.80825674501249,7.25740870208708,14,NA,NA,NA
"real","TTO_UKR",-1.51851606452716,3.4928265560243,17,NA,NA,NA
"real","TUN_AZE",-1.35082710693359,3.66202225929089,22,NA,NA,NA
"real","TUN_BLR",-0.850783920628406,2.84848923968803,22,NA,NA,NA
"real","TUN_COM",-0.508121360831739,1.58360677234987,17,NA,NA,NA
"real","TUN_DOM",-1.1777508542012,3.13566108777453,21,NA,NA,NA
"real","TUN_NCL",-0.10082386715439,1.35434071719838,22,NA,NA,NA
"real","TUN_PNG",-1.65353264688406,4.59769496804916,9,NA,NA,NA
"real","TUN_WLF",0.0199486427262283,0.926399280648925,9,NA,NA,NA
"real","TUR_IOT",-2.25290560866687,6.68914403528654,16,NA,NA,NA
"real","TUR_SPM",-0.655374011733491,2.42459052196475,11,NA,NA,NA
"real","TUV_KAZ",-0.623913790070301,6.03836141988333,10,NA,NA,NA
"real","TWN_ANT",-0.0826717447559589,0.672977973822388,11,NA,NA,NA
"real","TWN_BTN",-1.02574937681488,2.69797114358862,21,NA,NA,NA
"real","TWN_COK",-0.380004118562972,2.93162250965043,21,NA,NA,NA
"real","TWN_NCL",0.0211098583578359,0.120201810227974,22,NA,NA,NA
"real","TWN_TKM",-1.06577684046468,1.85256488890176,22,NA,NA,NA
"real","TZA_BHR",-0.764640905571301,2.68458798375349,22,NA,NA,NA
"real","TZA_BRB",-1.04914557270894,3.12078221094037,18,NA,NA,NA
"real","TZA_GEO",-0.554327791848731,2.16967204641609,18,NA,NA,NA
"real","TZA_GTM",-0.621477219841831,3.19319986215,14,NA,NA,NA
"real","TZA_LBR",-2.53859584115196,5.89889967821666,15,NA,NA,NA
"real","TZA_MNG",-2.17411202653643,5.56821105448706,11,NA,NA,NA
"real","TZA_NPL",-1.53610586163488,4.73047721310069,15,NA,NA,NA
"real","TZA_NRU",-0.573973055008419,3.81708201296267,13,NA,NA,NA
"real","TZA_PRY",-1.43185402911116,7.82002609828061,10,NA,NA,NA
"real","TZA_SLE",-0.833041077593435,3.82980671569652,22,NA,NA,NA
"real","TZA_SUR",-0.809741323420614,5.20578598996642,18,NA,NA,NA
"real","TZA_TGO",-1.24623333911998,3.83043485217691,17,NA,NA,NA
"real","UGA_DMA",-0.150148437016633,2.61382298645038,12,NA,NA,NA
"real","UGA_JAM",-1.1691195173035,4.71951820399989,14,NA,NA,NA
"real","UGA_LCA",-1.93676765766595,6.80066254399936,10,NA,NA,NA
"real","UGA_NIC",-4.24532037257747,16.3055407719701,12,NA,NA,NA
"real","UKR_BFA",-0.403614137790198,1.78563646295769,21,NA,NA,NA
"real","UKR_COG",-0.247048148972025,1.6869560121034,22,NA,NA,NA
"real","UKR_GNB",-0.480518891104317,1.99751263743559,14,NA,NA,NA
"real","UKR_IRQ",-0.552505285291976,1.22087263316418,22,NA,NA,NA
"real","UKR_LAO",-1.48170694985557,5.61226438128361,17,NA,NA,NA
"real","UKR_MDG",-0.310372019791348,0.940646383620658,20,NA,NA,NA
"real","UKR_NER",-0.748667056548743,1.62665098989782,20,NA,NA,NA
"real","UKR_PRY",-0.951321761930665,1.51982457915416,20,NA,NA,NA
"real","UKR_SLV",-0.753573627024109,2.67552628644291,22,NA,NA,NA
"real","URY_ABW",-0.73218691627011,2.04889274962186,22,NA,NA,NA
"real","URY_AIA",-0.10325416110408,0.251244574386012,9,NA,NA,NA
"real","URY_ETH",-0.979732181334213,4.2810185061379,18,NA,NA,NA
"real","URY_GEO",-0.54815484055297,1.61971066449349,22,NA,NA,NA
"real","URY_GMB",-1.78050269484032,4.62420752282688,18,NA,NA,NA
"real","URY_KAZ",-1.06210280520664,1.58978487821295,22,NA,NA,NA
"real","URY_NGA",-0.766638474610615,3.36426055978773,22,NA,NA,NA
"real","USA_NCL",-0.00227639105353069,0.0802119230035315,22,NA,NA,NA
"real","UZB_BRB",-1.71288639344069,5.40880921856644,19,NA,NA,NA
"real","UZB_TTO",-1.65005866285258,7.07292574710225,12,NA,NA,NA
"real","VCT_BGD",-1.89926276003949,5.80275340394203,10,NA,NA,NA
"real","VCT_CIV",-4.90862336466848,25.6726667390252,10,NA,NA,NA
"real","VCT_CZE",-1.45221069004872,5.37469309861497,9,NA,NA,NA
"real","VCT_ECU",-2.12658570870428,7.77729304205215,10,NA,NA,NA
"real","VCT_EGY",-0.947519192922937,2.54200433150038,11,NA,NA,NA
"real","VCT_HND",-2.46074750902357,9.24096524423328,11,NA,NA,NA
"real","VCT_NZL",-1.09801250777563,2.17819623052313,18,NA,NA,NA
"real","VEN_AZE",-3.02623192492767,9.3435338407398,20,NA,NA,NA
"real","VEN_BLR",-5.46360310457907,13.1916754734767,21,NA,NA,NA
"real","VEN_BRN",-1.76103708263262,8.14523763049938,18,NA,NA,NA
"real","VEN_KAZ",-1.67141057126627,4.4667443076262,20,NA,NA,NA
"real","VEN_SEN",-1.86604148362247,8.42281611050161,21,NA,NA,NA
"real","VGB_BLR",-1.96002526975581,15.873546447931,18,NA,NA,NA
"real","VGB_GTM",-3.08892378328476,5.57545319519461,21,NA,NA,NA
"real","VGB_KAZ",-1.96332862742073,8.25717790509676,20,NA,NA,NA
"real","VGB_MDA",-2.52161699162672,16.4712610706216,9,NA,NA,NA
"real","VGB_MKD",-1.79359289856158,7.42439305627129,19,NA,NA,NA
"real","VNM_ALB",-0.376116771955037,0.77085965645088,21,NA,NA,NA
"real","VNM_BLR",0.295912495706589,0.616475566079804,17,NA,NA,NA
"real","VNM_BTN",-0.383204328134221,1.85509576671871,11,NA,NA,NA
"real","VNM_KAZ",-1.78610447969208,3.25056548394508,17,NA,NA,NA
"real","VNM_PAN",-0.746291525934354,3.35244095766346,22,NA,NA,NA
"real","VNM_PNG",-0.397614497546959,0.8133623618231,19,NA,NA,NA
"real","VNM_RWA",-0.0566399326925602,5.13576086408692,22,NA,NA,NA
"real","VNM_SYR",-0.329076275851839,0.773142096934723,20,NA,NA,NA
"real","VUT_BGD",-2.01404947452112,10.1994576683004,13,NA,NA,NA
"real","VUT_ECU",-2.2751840147985,7.82676486830755,16,NA,NA,NA
"real","VUT_POL",-3.08193371630229,8.47639467882071,20,NA,NA,NA
"real","VUT_SDN",-0.765108196907011,5.39491363601774,13,NA,NA,NA
"real","VUT_ZAF",-1.70404178233366,6.93892522667547,20,NA,NA,NA
"real","WLF_CAN",-0.530378754597017,4.56076119310406,18,NA,NA,NA
"real","WLF_SDN",-0.536394677247271,2.46996513687642,13,NA,NA,NA
"real","WSM_DNK",-1.4193095473344,4.63465774258126,11,NA,NA,NA
"real","YEM_ERI",-0.190728477306943,1.32871116124423,17,NA,NA,NA
"real","YEM_IRN",-1.43758909826174,5.50179413750097,16,NA,NA,NA
"real","YEM_MKD",-1.49159077205195,4.66473871251634,9,NA,NA,NA
"real","YEM_NPL",-1.88694979056283,5.62140881599451,13,NA,NA,NA
"real","YEM_SOM",-0.804804633291726,3.58521342474884,15,NA,NA,NA
"real","YEM_SVK",-1.95523050723114,8.14739469684264,17,NA,NA,NA
"real","YEM_UKR",-1.84739928807116,5.81677850801053,16,NA,NA,NA
"real","ZAF_BLR",-0.278935364407366,1.55454778832701,22,NA,NA,NA
"real","ZAF_BLZ",-0.235252208190245,1.063085712799,21,NA,NA,NA
"real","ZAF_BTN",-1.02551504805447,3.12660500036774,18,NA,NA,NA
"real","ZAF_GRD",-0.235068896919014,0.254397326988168,21,NA,NA,NA
"real","ZAF_IRQ",-0.458080364656965,1.50684374676401,22,NA,NA,NA
"real","ZAF_KAZ",-0.296420340361712,0.598975374191274,22,NA,NA,NA
"real","ZAF_KGZ",-0.469710615244092,0.838436850848743,22,NA,NA,NA
"real","ZAF_MMR",-0.327916817030599,0.891059574739005,21,NA,NA,NA
"real","ZAF_NPL",-1.20252276040988,2.23741229788702,21,NA,NA,NA
"real","ZAF_TKL",-1.06697994227498,3.72242881453402,20,NA,NA,NA
"real","ZMB_BHS",-0.646414223554448,9.38276652398963,8,NA,NA,NA
"real","ZMB_BLR",-4.23878482095682,5.74224470999769,18,NA,NA,NA
"real","ZMB_GEO",-0.444013981949177,9.98601052349595,13,NA,NA,NA
"real","ZMB_KAZ",-0.471605687865292,2.15756853836882,17,NA,NA,NA
"real","ZMB_NIC",-1.41216073852088,10.0454632330955,14,NA,NA,NA
"real","ZWE_BLR",-0.773828973349611,2.2419726106259,21,NA,NA,NA
"real","ZWE_DOM",-3.54695041719666,11.6786926477179,18,NA,NA,NA
"real","ZWE_KAZ",-0.886163226588283,5.09819877127307,19,NA,NA,NA
"real","ABW_LKA",-0.851311942704073,3.13868338126844,16,NA,NA,NA
"real","ABW_NIC",-3.17869742273911,24.6388241073416,13,NA,NA,NA
"real","ABW_SGP",-2.92391970654715,16.0658202875628,13,NA,NA,NA
"real","ABW_SLV",-2.04637703492773,13.1078376107091,21,NA,NA,NA
"real","ABW_URY",-1.35207363860696,11.2129944537002,11,NA,NA,NA
"real","AFG_ATG",-1.12567091545114,3.91042919683717,12,NA,NA,NA
"real","AFG_BDI",-1.07249525728014,6.43861231677249,8,NA,NA,NA
"real","AFG_BEL",-2.90452237139212,9.71441938793038,21,NA,NA,NA
"real","AFG_MWI",0.38671642715356,2.48480309779654,8,NA,NA,NA
"real","AFG_NER",-0.10785731422661,2.74625722580057,11,NA,NA,NA
"real","AGO_BEL",0.0799742988454525,0.970204178154092,21,NA,NA,NA
"real","AGO_CUB",-2.69908630984877,12.7357823338392,10,NA,NA,NA
"real","AGO_EST",-1.30226792088943,2.68838999636496,10,NA,NA,NA
"real","AGO_GTM",-4.59667555996249,5.59213745968695,12,NA,NA,NA
"real","AGO_STP",-0.520100375750075,0.811294564558136,21,NA,NA,NA
"real","AIA_ATG",-0.595049134898323,1.33265067284716,20,NA,NA,NA
"real","AIA_BLZ",-0.9382758514671,3.35788877765517,10,NA,NA,NA
"real","AIA_MEX",-1.8769894316963,5.33126772499686,15,NA,NA,NA
"real","AIA_SGP",-1.71804180312452,4.43739396048743,10,NA,NA,NA
"real","ALB_ARE",-0.50248178899681,2.63788670029859,17,NA,NA,NA
"real","ALB_CUB",-1.06969452998648,3.90525513282073,8,NA,NA,NA
"real","ALB_DMA",-0.0850301142566746,4.34667214763386,13,NA,NA,NA
"real","ALB_HKG",-1.31405876502832,5.37728616705126,20,NA,NA,NA
"real","ALB_NCL",0.1608715656934,1.87493686512644,17,NA,NA,NA
"real","ALB_SGP",-1.49792792925579,5.02210488979293,21,NA,NA,NA
"real","ALB_TGO",-1.33979845985628,3.29495459842562,11,NA,NA,NA
"real","AND_BRB",-0.208257699429383,2.11465862476929,16,NA,NA,NA
"real","AND_CAN",-0.17197229084354,2.17031422932803,21,NA,NA,NA
"real","AND_GEO",-0.315300571548844,5.66833142202872,17,NA,NA,NA
"real","AND_IDN",-2.23730149520026,6.81714136023083,21,NA,NA,NA
"real","AND_MUS",-2.03013483944231,10.0897254118863,14,NA,NA,NA
"real","AND_PAK",-1.12119923015957,5.14040769381082,14,NA,NA,NA
"real","AND_SEN",-1.43767336903422,4.63464662808421,18,NA,NA,NA
"real","AND_SGP",-0.714917168174136,3.73436250415986,18,NA,NA,NA
"real","AND_URY",-0.617068477985199,5.87457833966264,19,NA,NA,NA
"real","AND_VCT",-1.43140118080693,3.67210199627545,13,NA,NA,NA
"real","AND_VEN",-3.44506696562442,15.1485467422105,15,NA,NA,NA
"real","ANT_MSR",-0.46589227749393,1.73097838973006,11,NA,NA,NA
"real","ARE_BEL",-0.115700011044034,0.163874345112554,21,NA,NA,NA
"real","ARE_BLZ",-2.40858974728612,10.5252171802566,17,NA,NA,NA
"real","ARE_CPV",-1.05129167268054,3.38380551439361,20,NA,NA,NA
"real","ARE_CUB",-0.853984697746511,1.41272514735664,18,NA,NA,NA
"real","ARE_KNA",-0.909151121433288,3.30257835101222,18,NA,NA,NA
"real","ARE_LCA",-0.12420088977808,0.909952944746358,21,NA,NA,NA
"real","ARE_LUX",-0.0641264577408454,0.735903447023308,21,NA,NA,NA
"real","ARE_NCL",-0.633286612102277,0.831623294287675,21,NA,NA,NA
"real","ARE_TKM",-0.239974219741298,1.28645832556558,15,NA,NA,NA
"real","ARG_BEL",0.0204920022932271,0.0279247236942495,21,NA,NA,NA
"real","ARG_LUX",-0.207662796829978,0.615684526647902,21,NA,NA,NA
"real","ARG_MSR",-0.306235121139822,1.78593760447968,13,NA,NA,NA
"real","ARG_NCL",-0.349344141401231,0.766602356240388,17,NA,NA,NA
"real","ARM_BEL",0.016126911809827,0.45492652396332,18,NA,NA,NA
"real","ARM_IRQ",-2.50036005248262,8.84003986340394,16,NA,NA,NA
"real","ARM_PAK",-0.588970498918924,2.92642547651512,20,NA,NA,NA
"real","ARM_PRT",-1.81617299627533,6.18155114543625,15,NA,NA,NA
"real","ARM_VNM",-2.09571306988954,13.980761807688,16,NA,NA,NA
"real","ATF_NGA",-0.590554885491322,1.08412219236713,8,NA,NA,NA
"real","ATG_ABW",0.462160843725316,7.05032077956101,11,NA,NA,NA
"real","ATG_AIA",-0.764886033602044,3.64836101861341,21,NA,NA,NA
"real","ATG_CUB",-0.837246227782806,4.46046874730087,18,NA,NA,NA
"real","ATG_CYM",0.245899585547233,4.78946501165732,10,NA,NA,NA
"real","ATG_DOM",-1.89907296703898,9.77962355500253,20,NA,NA,NA
"real","ATG_DZA",-3.15855594890145,11.4275298663261,19,NA,NA,NA
"real","ATG_GTM",-1.0635517891252,8.24377306753404,12,NA,NA,NA
"real","ATG_ISR",0.700808190546728,4.18395101866117,10,NA,NA,NA
"real","ATG_MRT",-0.704924921124658,6.13761659936994,15,NA,NA,NA
"real","ATG_NCL",0.448747335791807,2.66829602672662,14,NA,NA,NA
"real","ATG_VGB",0.269830243058354,3.17088107204001,15,NA,NA,NA
"real","AUS_BEL",-0.00686045047240658,0.0386257287084383,21,NA,NA,NA
"real","AUS_LUX",-0.29907741957669,1.28428664475824,21,NA,NA,NA
"real","AUT_NAM",-0.840299176939754,2.50110856678909,16,NA,NA,NA
"real","AZE_AGO",-0.64225070149573,6.87008339213088,19,NA,NA,NA
"real","AZE_BEL",-0.019719106806455,0.892913810226167,21,NA,NA,NA
"real","AZE_BGD",-2.14455169495893,10.1426620035657,15,NA,NA,NA
"real","AZE_COM",-0.954860411882196,3.50472070875775,10,NA,NA,NA
"real","AZE_CYP",-1.34170345941575,8.70127199876172,20,NA,NA,NA
"real","AZE_KWT",-1.04261396448146,2.73499674884173,17,NA,NA,NA
"real","AZE_MEX",-0.466719937073276,2.90358472268951,19,NA,NA,NA
"real","AZE_MNG",0.00360617476758281,2.7476910001299,18,NA,NA,NA
"real","AZE_NGA",-2.10635088132561,7.18283444050233,20,NA,NA,NA
"real","AZE_PER",-0.938955477102686,8.39615091414234,16,NA,NA,NA
"real","AZE_PHL",-1.72614762948231,3.93455918800616,16,NA,NA,NA
"real","AZE_VEN",-0.763700717877389,6.05550553074499,19,NA,NA,NA
"real","AZE_VGB",-1.40984094988155,3.42492340977272,9,NA,NA,NA
"real","BDI_BEL",-0.00939154471074466,0.208721427375512,21,NA,NA,NA
"real","BDI_BGR",-1.84896463113152,6.80275975496719,10,NA,NA,NA
"real","BEL_AFG",-0.416104161148781,0.555037346717327,21,NA,NA,NA
"real","BEL_AGO",-0.050054161616207,0.144397938033012,21,NA,NA,NA
"real","BEL_ARE",-0.0354874011476969,0.0436766378095329,21,NA,NA,NA
"real","BEL_ARG",-0.00756798330693273,0.0856154558077493,21,NA,NA,NA
"real","BEL_ARM",0.0454004253101458,0.404159056494689,18,NA,NA,NA
"real","BEL_ATG",-0.125909016562964,0.484770287914708,8,NA,NA,NA
"real","BEL_AUS",-0.034066419763233,0.0206717893054926,21,NA,NA,NA
"real","BEL_AZE",0.0161020050234558,0.0708085530410597,21,NA,NA,NA
"real","BEL_BDI",0.0626583229456487,0.180923472094865,21,NA,NA,NA
"real","BEL_BEN",-0.168529013045537,0.255148308737801,21,NA,NA,NA
"real","BEL_BFA",0.00898909497058165,0.203286183384051,21,NA,NA,NA
"real","BEL_BGD",-0.0874095992935166,0.0572508419249688,21,NA,NA,NA
"real","BEL_BHR",0.0999992542924451,0.145354781342513,21,NA,NA,NA
"real","BEL_BHS",-0.144949047222027,0.788844758576623,8,NA,NA,NA
"real","BEL_BIH",0.0565294586699503,0.0565409185637529,8,NA,NA,NA
"real","BEL_BLR",-0.0173312085366475,0.0282398489145028,21,NA,NA,NA
"real","BEL_BLZ",-0.386918329496857,1.2785603256747,8,NA,NA,NA
"real","BEL_BOL",0.0108161449523739,0.0326110752511871,21,NA,NA,NA
"real","BEL_BRA",-0.00870468836208644,0.0118584837628777,21,NA,NA,NA
"real","BEL_BRB",-0.0377709227012979,0.0466170081066948,8,NA,NA,NA
"real","BEL_BRN",-0.267279031951486,0.428130964501376,21,NA,NA,NA
"real","BEL_BTN",-0.0059229844309932,0.903295847987396,21,NA,NA,NA
"real","BEL_CAF",-0.18378277483496,0.580119326917117,21,NA,NA,NA
"real","BEL_CAN",-0.0461341752572491,0.0308811468036284,17,NA,NA,NA
"real","BEL_CCK",-0.763959745753001,2.88546966330742,13,NA,NA,NA
"real","BEL_CHN",0.0347506676129125,0.0282044208210482,21,NA,NA,NA
"real","BEL_CIV",0.00481393962810966,0.107716558166393,16,NA,NA,NA
"real","BEL_CMR",0.0405505651320752,0.0328278761397817,14,NA,NA,NA
"real","BEL_COD",0.201450521336919,0.395517566929738,21,NA,NA,NA
"real","BEL_COG",-0.00519344331079922,0.455527971703717,21,NA,NA,NA
"real","BEL_COK",-0.378813823624898,1.05185038838022,17,NA,NA,NA
"real","BEL_COL",0.106597148008423,0.075146389169617,13,NA,NA,NA
"real","BEL_COM",0.0523414022609847,0.238026413658511,21,NA,NA,NA
"real","BEL_CPV",-0.0632498769296586,0.198265984310742,21,NA,NA,NA
