"pair","theta_A","n_post_cells"
"IRQ_HUN",0.913518692584786,6
"IRQ_ITA",-0.0214147991119075,18
"IRQ_JPN",-0.168418671956792,17
"IRQ_NLD",-0.016806465518633,12
"IRQ_NOR",-0.808547330839065,7
"IRQ_NPL",-1.80886084306594,5
"IRQ_NZL",-7.42947162758041,8
"IRQ_POL",-0.822842367981468,5
"IRQ_PRT",-2.13663489863595,11
"IRQ_RUS",-0.88140223014638,12
"IRQ_SRB",-1.48848365306554,5
"IRQ_SVK",-2.50562993476692,5
"IRQ_TUR",0.216401813555148,5
"IRQ_TWN",-0.20386643979417,9
"IRQ_UKR",-4.52123363349352,7
"IRQ_USA",-0.303846878666137,9
"IRQ_ZAF",-7.50995904864989,4
"ISL_AGO",-1.49073978077585,4
"ISL_AND",0.253789475580284,6
"ISL_ARG",-0.041671382429079,12
"ISL_ARM",-0.515271180782284,6
"ISL_AUS",-0.0319913653216583,7
"ISL_AZE",-0.667913444969148,13
"ISL_BGD",-1.48697071125954,13
"ISL_BHS",0.565057062203612,5
"ISL_BLR",-0.468899517760286,8
"ISL_BLZ",-3.93738259601256,10
"ISL_BMU",-0.128096356115655,5
"ISL_BOL",-0.525582661221538,7
"ISL_BRB",-0.584280425688252,14
"ISL_BRN",-0.100679378678439,8
"ISL_CIV",-0.000628446747355036,7
"ISL_CMR",-2.06723213565559,9
"ISL_CUB",-1.33080622097263,4
"ISL_DZA",-0.693912685932534,18
"ISL_ECU",-0.552626745003702,14
"ISL_ETH",-1.86211950505495,9
"ISL_FJI",-2.25184690244364,4
"ISL_GAB",-0.917882569784055,17
"ISL_GHA",-0.832684114532489,13
"ISL_GIB",0.689185140075101,4
"ISL_GRD",-1.89830147687739,7
"ISL_GRL",0.464770436101647,6
"ISL_GTM",-0.823068282523333,9
"ISL_GUY",-1.13293435355782,5
"ISL_IDN",-0.268468386586281,18
"ISL_IND",-0.446897035844954,6
"ISL_IRN",-0.796946163531078,10
"ISL_JAM",-1.68040388581723,15
"ISL_JPN",-0.0714112917570596,21
"ISL_KAZ",-0.0344638009919346,11
"ISL_KEN",-0.391905157177027,5
"ISL_KGZ",-1.95522147643099,12
"ISL_KNA",-3.10394768822025,5
"ISL_LBR",-1.25846065635708,5
"ISL_LKA",-1.17245888011487,9
"ISL_MAC",-1.10701702755953,7
"ISL_MDA",-0.00554924732065398,5
"ISL_MDG",-1.75286159208944,12
"ISL_MHL",-0.985688186135716,4
"ISL_MMR",-2.53020403714171,4
"ISL_MOZ",-2.84876334046217,5
"ISL_MRT",-2.05640297658454,6
"ISL_MUS",-0.635674181670182,9
"ISL_MWI",-3.39533008368943,5
"ISL_MYS",-1.34656594234868,9
"ISL_NCL",-0.223922299495188,9
"ISL_NER",-3.23972157234607,11
"ISL_NGA",-0.0776870523586865,9
"ISL_NIC",-0.936648739352598,4
"ISL_NPL",-6.33597282866265,5
"ISL_NZL",-0.0721562544348973,14
"ISL_PAK",-0.63885897073458,9
"ISL_PRY",0.166341648049138,5
"ISL_PYF",-0.270683628934139,6
"ISL_RUS",-0.295916775355281,8
"ISL_RWA",-1.82933878394889,4
"ISL_SDN",-1.08576906525691,7
"ISL_SEN",-0.189316973529227,10
"ISL_SLV",-2.34473838515963,5
"ISL_SYC",-1.86323555980103,11
"ISL_THA",-0.426392333402547,7
"ISL_TTO",-1.19171365873439,13
"ISL_TWN",-0.305494011406277,21
"ISL_TZA",-2.10275091139314,16
"ISL_UGA",-1.00044711824355,18
"ISL_URY",-0.664023859883083,19
"ISL_USA",0.248244159848487,4
"ISL_VCT",-1.43714568161749,9
"ISL_VEN",-2.88936404401134,9
"ISL_VGB",-1.05532038576201,9
"ISL_VNM",-0.177964191820289,11
"ISL_YEM",-2.32645223320952,7
"ISL_ZMB",-0.836369147115006,8
"ISL_ZWE",-2.6306117465865,9
"ISR_ABW",-0.451617479689258,16
"ISR_AFG",-0.907243130419225,8
"ISR_AGO",-0.127822948113974,6
"ISR_ALB",0.0378661660738592,5
"ISR_AND",-0.882580531426292,17
"ISR_ANT",-0.0158287495331595,6
"ISR_ARE",-2.02669665498436,5
"ISR_ARM",-1.24941204035973,8
"ISR_ATG",-0.244584420224872,5
"ISR_AUS",-0.0477580930506726,9
"ISR_AZE",0.0237631985809948,10
"ISR_BDI",-0.911008443773531,14
"ISR_BEN",-1.26273668843971,14
"ISR_BFA",-0.128693159336231,16
"ISR_BHS",-1.58572373495542,11
"ISR_BIH",-0.217397907911206,7
"ISR_BLR",-0.03605548556213,16
"ISR_BLZ",-0.234898085750907,18
"ISR_BMU",-2.61373171015274,18
"ISR_BOL",-0.270059337187079,12
"ISR_BRB",-0.417515827071545,9
"ISR_BRN",-0.539190633267316,10
"ISR_BTN",0.593875117753077,4
"ISR_BWA",-0.345203313248678,6
"ISR_CAF",-1.48917819235225,18
"ISR_CHN",-0.0622462619959914,21
"ISR_CIV",-0.16931786798159,13
"ISR_CMR",-1.00898179873467,5
"ISR_COD",-0.307404100961868,6
"ISR_COG",-0.135952390757422,7
"ISR_COL",-0.608756596701122,5
"ISR_CPV",-1.31308891024579,13
"ISR_CRI",-0.526724747518471,4
"ISR_CUB",-2.63100426622183,5
"ISR_CYM",0.294094539693677,7
"ISR_DJI",-1.4343051749706,4
"ISR_DMA",-1.63022404342693,6
"ISR_DOM",0.043289376417808,17
"ISR_ECU",-0.312695889361756,10
"ISR_ERI",-3.2107751270431,7
"ISR_ETH",-0.694559719346865,6
"ISR_FJI",-0.506405291894268,4
"ISR_FRO",-4.20534631775777,5
"ISR_GAB",-0.111950723958044,7
"ISR_GEO",-0.0770434785938229,15
"ISR_GHA",-0.328151204533733,16
"ISR_GIB",-0.511042871081082,6
"ISR_GIN",-0.998872729510928,7
"ISR_GMB",-0.963933495885804,5
"ISR_GNQ",-1.35505984472688,8
"ISR_GRD",-0.890998635917655,20
"ISR_GRL",-2.65259452940526,7
"ISR_GTM",-0.0567338958027007,16
"ISR_GUY",-0.0110066208992006,11
"ISR_HKG",0.00934539007695188,10
"ISR_HND",-0.0575084316183037,17
"ISR_HTI",-1.8884354203165,4
"ISR_IDN",-0.139765558384578,9
"ISR_IND",-0.0402576537749845,14
"ISR_IRQ",-0.77999570910134,5
"ISR_JAM",-0.566549926625234,10
"ISR_JOR",-0.205966261395117,15
"ISR_JPN",0.136574797211884,6
"ISR_KAZ",-0.112572572657448,12
"ISR_KEN",-0.00104984120000208,18
"ISR_KGZ",-0.17172091689116,19
"ISR_KHM",-0.0435963402531915,13
"ISR_KWT",-0.19026158484807,6
"ISR_LAO",-1.64426317233222,7
"ISR_LBN",-2.53087599918529,4
"ISR_LBR",0.102282211861767,9
"ISR_LBY",-1.27496910354506,4
"ISR_LCA",-1.62774358161977,7
"ISR_LKA",0.0608526032220724,23
"ISR_LSO",0.0377550344241692,10
"ISR_MAC",-1.24605071099428,10
"ISR_MAR",-0.427547424165122,13
"ISR_MDA",-0.160038102609571,12
"ISR_MDG",-0.338775098062372,10
"ISR_MDV",-2.04061884088577,7
"ISR_MKD",-0.0723092000506654,17
"ISR_MLI",-0.256278398049694,7
"ISR_MMR",-0.440530811570769,11
"ISR_MNG",-1.21827870993813,6
"ISR_MOZ",-0.622813797468246,9
"ISR_MRT",-1.66825817209639,9
"ISR_MUS",-0.560236773382702,9
"ISR_MWI",-0.588742068726008,6
"ISR_MYS",-0.949890274194055,12
"ISR_MYT",-1.5368826836502,7
"ISR_NAM",-1.25896100227503,8
"ISR_NCL",-0.549254823493273,7
"ISR_NER",-0.64290934988779,19
"ISR_NGA",0.0940991923359769,12
"ISR_NIC",-0.00296498141616537,17
"ISR_NPL",-0.0360822853200107,19
"ISR_NZL",-0.00527742153748418,13
"ISR_OMN",-0.989070589934376,9
"ISR_PAN",0.176668547791367,13
"ISR_PNG",-0.395900166441243,6
"ISR_PSE",-0.0440577675372846,6
"ISR_PYF",-0.00440532288637021,18
"ISR_QAT",-1.76613500283809,4
"ISR_RUS",0.0233814036522289,15
"ISR_RWA",-0.779988502931427,4
"ISR_SAU",-1.96928632198684,7
"ISR_SEN",-0.339835212659563,8
"ISR_SGP",-0.0579587034232563,8
"ISR_SLE",-0.609903826610625,5
"ISR_SLV",-0.107210649257196,11
"ISR_SUR",-0.997218736127256,16
"ISR_SWZ",-0.0961234841972814,13
"ISR_SYC",-0.216168159130713,4
"ISR_TCA",0.0389710795193777,6
"ISR_TCD",-0.251917300201018,6
"ISR_TGO",-0.549624124543883,12
"ISR_THA",-0.110379221799035,15
"ISR_TJK",-0.132551567629028,19
"ISR_TKM",-0.594016105517043,17
"ISR_TTO",-0.349178993891707,9
"ISR_TWN",0.0831447781556156,21
"ISR_TZA",-0.382602947091241,7
"ISR_UGA",0.0779563189182252,19
"ISR_UKR",0.00407055551908695,11
"ISR_UZB",-0.105793741608517,18
"ISR_VCT",0.114694854272847,9
"ISR_VGB",-1.36723674134064,4
"ISR_VNM",-0.155274594534228,13
"ISR_WSM",-1.73298328940555,11
"ISR_ZMB",-0.8033280411013,9
"ISR_ZWE",0.0499065975066633,23
"ITA_AFG",-0.0603291174883825,21
"ITA_AGO",0.0181982282325217,18
"ITA_ARE",0.00159838267351748,21
"ITA_ARG",-0.0441655786970003,5
"ITA_ASM",-0.0588293316441083,10
"ITA_AUS",-0.0113044921161136,4
"ITA_AZE",0.218329468529089,6
"ITA_BDI",-0.294609844860114,17
"ITA_BEN",-0.0529439093553173,18
"ITA_BFA",-0.00745115854141311,7
"ITA_BGD",-0.0822962041475634,26
"ITA_BHR",0.00501995706701297,16
"ITA_BLR",0.0010390421590122,5
"ITA_BOL",0.0197905532945791,11
"ITA_BRA",-0.0456880768238631,14
"ITA_BRN",-0.0599783009653281,7
"ITA_BTN",-0.181662788970334,8
"ITA_CAF",-0.0846220111791321,13
"ITA_CHN",0.0386856612021999,23
"ITA_COD",0.0384936785260883,16
"ITA_COG",0.0701396335278049,21
"ITA_COK",-0.157550931004976,7
"ITA_COM",-0.306759092703855,20
"ITA_CPV",-0.0395094115186023,14
"ITA_CUB",0.0690902491222925,17
"ITA_DJI",-0.74379225098171,4
"ITA_ERI",-0.187078296647451,13
"ITA_ETH",-0.261619226972779,7
"ITA_FSM",-2.36841047943741,5
"ITA_GAB",-0.115207705309913,7
"ITA_GIB",0.0452376986243041,11
"ITA_GIN",-0.384307182406343,4
"ITA_GMB",-0.210892451186991,23
"ITA_GNB",-0.393859566248505,17
"ITA_GNQ",-0.35415196200012,5
"ITA_GUM",-0.288665704018658,11
"ITA_HKG",-0.0303813975371362,14
"ITA_HTI",0.106151650010727,7
"ITA_IDN",-0.031887742688848,12
"ITA_IND",-0.00810585545766402,20
"ITA_IRN",-0.0067610712010447,26
"ITA_IRQ",-0.11509062172662,14
"ITA_KAZ",0.016411540777582,14
"ITA_KEN",-0.0793518780451765,8
"ITA_KGZ",-0.0462183481654516,17
"ITA_KHM",-0.336173278157047,16
"ITA_KIR",-1.44187083864602,5
"ITA_KWT",0.0501131191606602,22
"ITA_LAO",-0.157493856590638,10
"ITA_LBR",-1.8088118370181,6
"ITA_LBY",-0.0875683485669059,12
"ITA_LKA",-0.0373479572428882,25
"ITA_MAC",-0.181914506276523,5
"ITA_MDV",0.0148845958510694,14
"ITA_MHL",-1.11103867205739,9
"ITA_MLI",-0.0775968220010855,23
"ITA_MMR",-0.00141106328470169,14
"ITA_MNG",-0.236632670078609,16
"ITA_MNP",0.0949755729872656,14
"ITA_MRT",-0.0929405447467861,17
"ITA_MWI",-0.12076480042564,15
"ITA_MYS",-0.00696548689658904,17
"ITA_NER",-0.131755752821075,15
"ITA_NPL",-0.0940712077034983,12
"ITA_NZL",-0.00783313144341209,20
"ITA_OMN",0.105274078122548,4
"ITA_PAK",-0.0918679156559123,12
"ITA_PHL",0.232762747003364,8
"ITA_PLW",0.23888377853676,7
"ITA_PRK",-1.5667816651553,11
"ITA_PRY",-0.243864811219748,18
"ITA_RUS",0.0122456781763583,17
"ITA_RWA",-0.0505839135926156,12
"ITA_SAU",-0.0150829439886209,16
"ITA_SEN",0.042969778348549,21
"ITA_SLB",-0.876765455197154,7
"ITA_SLE",-0.130908323396002,19
"ITA_SOM",-0.413243010224947,14
"ITA_STP",-0.550211600950793,5
"ITA_TCD",-0.430636620060777,21
"ITA_TGO",-0.177759518186205,14
"ITA_THA",0.0120455549645411,4
"ITA_TJK",0.137663660457943,20
"ITA_TKL",0.405438087950884,8
"ITA_TKM",-0.0979593624655542,17
"ITA_TON",-0.632087530911088,4
"ITA_TUV",-0.654602016942338,10
"ITA_TWN",-0.030703198601642,20
"ITA_TZA",-0.320166129062507,8
"ITA_UGA",-0.224877144084079,13
"ITA_USA",0.010720060309863,21
"ITA_UZB",0.0838859305583532,6
"ITA_VAT",0.0386919251380713,8
"ITA_VEN",-0.344950331344102,8
"ITA_VNM",-0.0163918895764253,19
"ITA_VUT",-0.687798226496186,15
"ITA_WSM",-0.12870284328477,18
"ITA_YEM",-0.700194318853844,8
"ITA_ZMB",-0.0327425662576194,7
"JAM_AIA",0.380021225259292,10
"JAM_AND",0.22160516467649,7
"JAM_ANT",0.440921572246717,6
"JAM_ARE",-0.895107155211744,11
"JAM_ARG",-2.5265184313163,13
"JAM_AUS",0.268902824806349,4
"JAM_BEN",-0.506698155462643,4
"JAM_BGD",-6.11929553241286,5
"JAM_BHR",-0.681434452541195,4
"JAM_BLR",0.299597547340958,8
"JAM_BMU",-0.128971758768424,13
"JAM_BOL",-3.08796193436581,6
"JAM_BRA",-1.60484212425425,12
"JAM_CAN",-0.0296302308832856,26
"JAM_CHE",0.0213473338831882,25
"JAM_CHL",-0.236119929231438,17
"JAM_CHN",-1.51364847336082,13
"JAM_COL",-0.260874139809838,23
"JAM_CRI",-1.11204878661025,19
"JAM_CUB",0.27234064343803,17
"JAM_CYM",0.31360029876529,10
"JAM_DOM",-0.0706439547785885,17
"JAM_ETH",-2.33550457266725,7
"JAM_FRO",0.351024402933675,5
"JAM_GEO",0.0215869725810354,6
"JAM_GHA",-2.4483508743466,11
"JAM_GTM",0.526541934536973,5
"JAM_HKG",0.0149491649537421,7
"JAM_HND",-2.42392174922276,11
"JAM_IDN",-0.126831240026733,11
"JAM_IND",-0.180962912873872,7
"JAM_ISR",-0.398686137435234,5
"JAM_JOR",-0.482382239608147,4
"JAM_JPN",0.0991865898389168,16
"JAM_KAZ",-0.175278658102869,12
"JAM_KEN",-2.01743274710762,9
"JAM_KOR",-0.0445225777809928,17
"JAM_LBN",-0.752708276944977,14
"JAM_MAC",0.0829587926070564,17
"JAM_MAR",0.298660298836459,4
"JAM_MDA",0.477326646241748,9
"JAM_MDV",-0.355839966056828,4
"JAM_MEX",-0.903781542807203,7
"JAM_MKD",-1.51611903116768,7
"JAM_MNE",-2.83613948655353,5
"JAM_MOZ",-0.0622845932751259,9
"JAM_MUS",-0.435508288832711,7
"JAM_MWI",-0.297245605776465,4
"JAM_MYS",-0.493509568938486,22
"JAM_NGA",-0.880992532896331,13
"JAM_NIC",-2.2644643655475,11
"JAM_NOR",-1.22046958236495,23
"JAM_NZL",0.0502088943984095,25
"JAM_PAK",-0.532872211005393,10
"JAM_PAN",0.441863950055011,13
"JAM_PER",0.133496909347666,14
"JAM_PHL",0.772777823125865,8
"JAM_PYF",0.0383500443290949,5
"JAM_RUS",0.207472007261604,7
"JAM_SDN",0.225296028511953,7
"JAM_SGP",0.198012837073858,11
"JAM_SLV",-0.805346705194385,8
"JAM_SWZ",-1.86768338838297,5
"JAM_TCA",0.179016552588626,17
"JAM_TGO",-0.563748022481064,9
"JAM_THA",-0.0714923114466124,17
"JAM_TUN",-1.13035528702712,20
"JAM_TUR",0.224440313043555,7
"JAM_TWN",-0.270911626817662,18
"JAM_TZA",-0.835546703004057,8
"JAM_UGA",-0.252823122252627,10
"JAM_UKR",-2.09266059268915,14
"JAM_USA",-0.115270141725172,21
"JAM_VEN",-1.29803309241307,8
"JAM_VGB",2.35847282599866,4
"JAM_VNM",0.2883699843468,7
"JAM_ZAF",-1.90274658308456,9
"JAM_ZMB",-0.59239035424823,8
"JAM_ZWE",-1.60044548459538,10
"JOR_AGO",0.676439965742032,4
"JOR_ALB",-0.09483166238791,19
"JOR_AND",0.506979953267234,5
"JOR_ARM",-0.625520828775154,15
"JOR_AUS",-0.626271963856029,18
"JOR_AZE",-0.158989757201772,15
"JOR_BEN",0.107805536975015,7
"JOR_BGD",-0.301003720549041,5
"JOR_BIH",-0.328732649046374,7
"JOR_BLR",-0.444347790258038,7
"JOR_BOL",0.77207151644208,4
"JOR_BRA",-0.558212411484334,13
"JOR_BRB",-0.829960285860813,13
"JOR_BRN",-0.273614478222327,6
"JOR_CHL",-0.215145794674838,17
"JOR_CHN",-0.10100912603388,17
"JOR_CMR",0.343439118982532,9
"JOR_COG",-0.551980975022611,10
"JOR_COL",0.111599883636459,12
"JOR_CRI",0.489542020412174,4
"JOR_DJI",-0.135643195574266,9
"JOR_ECU",0.455831202709825,4
"JOR_ERI",-2.29288697488474,8
"JOR_ETH",-0.670735676349755,15
"JOR_FJI",-1.60205705342562,7
"JOR_GAB",-0.212015265650312,13
"JOR_GEO",-0.256809508439307,11
"JOR_GHA",-0.505408382072257,17
"JOR_GIN",-0.284812120750975,11
"JOR_GTM",0.153281925966141,11
"JOR_GUY",-0.600105314385738,6
"JOR_HKG",-0.118162937808838,14
"JOR_HND",0.155911637005431,7
"JOR_IDN",0.216193548265708,10
"JOR_IND",0.0100303463990579,20
"JOR_IRN",-0.198158212384331,5
"JOR_JAM",0.215975403499464,8
"JOR_JPN",-0.0315047221495213,18
"JOR_KAZ",-0.0875550401627659,15
"JOR_KEN",-0.0142193775816687,14
"JOR_KGZ",-0.791000558445733,15
"JOR_KHM",-0.859515794426484,10
"JOR_KOR",0.180827680621279,7
"JOR_LCA",-2.93276312734655,11
"JOR_LKA",-0.70920593398273,25
"JOR_LSO",-1.34824263899706,4
"JOR_MDA",-0.32935936921805,18
"JOR_MDG",-0.625339963293802,4
"JOR_MDV",-0.508350564486253,8
"JOR_MEX",0.213452060266327,9
"JOR_MKD",-3.50099766453825,8
"JOR_MLI",-0.220708879696172,7
"JOR_MMR",-1.02890431530943,5
"JOR_MNE",0.249863545335432,5
"JOR_MOZ",-0.813866113859539,5
"JOR_MUS",-0.953711956010695,20
"JOR_MYS",-0.0603101615128908,22
"JOR_NAM",-2.55115449421803,5
"JOR_NCL",-0.913092483608832,6
"JOR_NER",-0.378701108447326,6
"JOR_NGA",-0.239309857714363,10
"JOR_NIC",-0.150040007804543,9
"JOR_NPL",-0.169893299904983,5
"JOR_NZL",-0.976788498202154,11
"JOR_PAK",-0.348006681021688,11
"JOR_PAN",0.541043317799201,7
"JOR_PER",-0.0679953089360316,12
"JOR_PHL",-0.561565513630804,14
"JOR_PRY",0.296028331735176,7
"JOR_PYF",0.232808942929027,6
"JOR_RUS",0.0985272998992349,13
"JOR_SEN",-0.0691301097805465,7
"JOR_SLV",0.120229701619245,10
"JOR_SOM",-0.227480355229239,11
"JOR_SRB",-0.811006919861803,9
"JOR_TCD",0.8602178678157,4
"JOR_TGO",-1.21935590228645,6
"JOR_THA",-0.365661576214946,17
"JOR_TJK",0.605522366739636,4
"JOR_TTO",0.0775465254858999,14
"JOR_TWN",0.231165220581991,10
"JOR_TZA",-0.359733880546901,7
"JOR_UGA",-0.0844801235740371,16
"JOR_UKR",0.0505982028857149,17
"JOR_URY",-0.3314921114246,12
"JOR_UZB",0.111639799809932,5
"JOR_VNM",-0.193278333726556,16
"JOR_ZAF",0.318894593019568,5
"JOR_ZMB",-0.619193722968687,5
"JOR_ZWE",-0.512833565127036,4
"JPN_AFG",0.422748886306129,4
"JPN_AGO",-0.245625920720648,18
"JPN_AIA",0.494822858613904,21
"JPN_ALB",0.183301550194405,5
"JPN_AND",-1.09970409360433,11
"JPN_ANT",-0.338827153939127,9
"JPN_ARE",0.036187103907955,15
"JPN_ARG",-0.0220047908412183,16
"JPN_ARM",-0.484615844211176,20
"JPN_ASM",-0.705381061410981,8
"JPN_ATG",-0.143970011261847,24
"JPN_AZE",-0.117408107237736,20
"JPN_BDI",0.128831325050046,18
"JPN_BEN",-0.125299412847403,24
"JPN_BFA",-0.182791993252343,25
"JPN_BGD",0.105414560631509,11
"JPN_BHR",0.106455405717418,13
"JPN_BHS",-0.0125498410703105,11
"JPN_BIH",0.139993229369349,4
"JPN_BLR",0.000115493097766681,18
"JPN_BLZ",-0.643665113224698,14
"JPN_BMU",-1.41157950880124,23
"JPN_BOL",0.0738761222405955,16
"JPN_BRA",-0.127457287680685,5
"JPN_BRB",-0.189266262407604,9
"JPN_BTN",-0.0710790031338323,7
"JPN_BWA",0.112949786628903,14
"JPN_CAF",-0.451498952844964,20
"JPN_CCK",-0.0250699054770682,5
"JPN_CHN",0.0200941504340548,22
"JPN_CIV",0.0104265344386959,15
"JPN_CMR",-0.0480225269353975,25
"JPN_COD",-0.230186140695551,16
"JPN_COG",-1.47358783560552,4
"JPN_COK",0.426856478634347,7
"JPN_COL",-0.142560749337459,4
"JPN_COM",-0.442409369486541,13
"JPN_CRI",0.0561297177775468,18
"JPN_CUB",-0.288147114469837,25
"JPN_CYM",-0.7234114700186,18
"JPN_DJI",-0.48722884860512,5
"JPN_DMA",-0.221226119068251,4
"JPN_DOM",-0.111831709268225,10
"JPN_DZA",-0.0216264786899288,17
"JPN_ECU",-0.0855707886785213,23
"JPN_EGY",0.00311101693260829,22
"JPN_ERI",-0.989480831335293,18
"JPN_ESH",-0.375626880448227,21
"JPN_ETH",-0.0148088836502902,21
"JPN_FJI",-0.103989492521505,10
"JPN_FLK",-0.617548202583908,23
"JPN_FRO",-1.01111107790638,6
"JPN_FSM",-0.121763735206652,15
"JPN_GAB",-0.163422399490585,22
"JPN_GEO",-0.542263527217124,19
"JPN_GHA",-0.112949333033317,21
"JPN_GIB",-0.224077973388103,11
"JPN_GIN",-0.165591964349946,25
"JPN_GMB",-0.470702422120905,21
"JPN_GNB",-1.30609986264031,20
"JPN_GNQ",-0.293768627013661,16
"JPN_GRD",-0.0618489304253291,16
"JPN_GRL",-1.04189551019798,6
"JPN_GTM",-0.0121839953996855,22
"JPN_GUM",0.239609969223472,9
"JPN_GUY",0.00764490983054826,23
"JPN_HKG",-0.0155515372574802,16
"JPN_HND",-0.0498170090902676,26
"JPN_HTI",0.0430151016424128,8
"JPN_IOT",-1.91834635952473,9
"JPN_IRN",-0.554900146240951,17
"JPN_IRQ",-0.0802117345580311,14
"JPN_ISL",-0.208881955359171,6
"JPN_ISR",-0.0619284564552072,23
"JPN_JAM",0.0102382000051446,25
"JPN_JOR",-0.0108316854618543,24
"JPN_KAZ",0.0870238172706992,7
"JPN_KGZ",-0.391839754064951,15
"JPN_KIR",-0.132575981016332,16
"JPN_KNA",-0.00975949025643995,14
"JPN_KOR",0.0317299672891867,7
"JPN_KWT",0.126200676377815,11
"JPN_LBN",-0.030094869668078,26
"JPN_LBR",0.237468289831762,7
"JPN_LBY",-0.462531231185018,26
"JPN_LCA",-0.445413779168182,12
"JPN_LKA",0.0366123794929476,13
"JPN_MAC",-0.364741845978918,9
"JPN_MAR",0.0153698815327064,10
"JPN_MDA",0.15293860547932,13
"JPN_MDG",-0.171137705906145,18
"JPN_MDV",-0.320119711720565,8
"JPN_MHL",0.142703975129344,4
"JPN_MKD",0.33710352981372,11
"JPN_MLI",-0.538730919540437,11
"JPN_MNE",0.0407952340178762,4
"JPN_MOZ",0.069995673344096,21
"JPN_MRT",0.106280967221605,11
"JPN_MSR",0.0689160272326157,15
"JPN_MUS",0.169666883865464,9
"JPN_MWI",0.283802846500467,7
"JPN_MYT",-0.211620383649951,4
"JPN_NAM",0.238634629466033,5
"JPN_NCL",-0.072283431660944,11
"JPN_NER",0.0473495986870321,15
"JPN_NGA",-0.310916622493956,6
"JPN_NIC",-0.0826762523439986,12
"JPN_NIU",0.90582319455469,9
"JPN_NOR",-0.0466221018242409,22
"JPN_NPL",-0.188128885025999,7
"JPN_NRU",0.277182712949516,20
"JPN_OMN",-0.148483498293038,20
"JPN_PAK",0.0100516547355392,4
"JPN_PAN",-0.882408520079712,23
"JPN_PLW",0.115300021864689,6
"JPN_PNG",-0.242503908079221,15
"JPN_PRK",-1.25615555091624,13
"JPN_PRY",-0.151299568805447,5
"JPN_PSE",0.0291264753311312,6
"JPN_PYF",-0.102751183572717,22
"JPN_QAT",-0.144636928305638,26
"JPN_RUS",0.12445120159459,7
"JPN_RWA",-0.0925569891533458,9
"JPN_SAU",0.0429684539464305,19
"JPN_SDN",-0.184813061740216,23
"JPN_SEN",0.007251910195027,21
"JPN_SHN",-1.27120272269008,15
"JPN_SLB",-0.445397171274596,21
"JPN_SLE",-0.403412078648744,26
"JPN_SLV",-0.0428569650451004,22
"JPN_SOM",-1.09086066146818,22
"JPN_SPM",-1.88358309481568,10
"JPN_SRB",-0.105845385560535,4
"JPN_STP",-0.294690032892899,13
"JPN_SUR",-0.0150497132385289,10
"JPN_SWZ",0.156196928391684,9
"JPN_SYC",-0.210784905450904,17
"JPN_SYR",-0.966886151609675,15
"JPN_TCA",-0.267218126394429,23
"JPN_TCD",0.205890049586555,5
"JPN_TGO",0.387974696247923,9
"JPN_TJK",1.66834237106522,4
"JPN_TKL",-1.15633310842544,15
"JPN_TKM",-0.335557625506871,22
"JPN_TLS",0.0312666819881221,8
"JPN_TON",-0.170017228941435,17
"JPN_TTO",0.0292313584301755,21
"JPN_TUN",0.0438285980237263,20
"JPN_TUR",0.00546625268650138,14
"JPN_TUV",0.546637380936063,12
"JPN_TWN",0.0835090835596877,8
"JPN_TZA",-0.0521344755503853,26
"JPN_UGA",0.0396995571452637,17
"JPN_UKR",0.0529463625455454,13
"JPN_USA",-0.0202693222709777,21
"JPN_UZB",0.481359907809033,5
"JPN_VCT",-0.274064792615102,13
"JPN_VEN",-1.39629372470054,4
"JPN_VGB",1.19894863479869,7
"JPN_VUT",-0.230378918370714,5
"JPN_WSM",-0.0674435854529587,5
"JPN_YEM",-0.174250200581237,23
"JPN_ZAF",-0.384488825734987,22
"JPN_ZMB",-0.195862266120075,26
"JPN_ZWE",-0.205713314257197,20
"KAZ_AGO",-1.05947481966969,4
"KAZ_ALB",-1.27220695709735,10
"KAZ_AND",-3.27012504120787,5
"KAZ_ARE",-0.787573335757704,13
"KAZ_ARG",-0.426340047897738,6
"KAZ_AUS",-0.726115753587427,4
"KAZ_BEL",-0.158759304598387,12
"KAZ_BGR",-0.482853775771298,16
"KAZ_BIH",0.388148568011833,4
"KAZ_BOL",-2.60016855138964,5
"KAZ_BRA",0.455096124058491,6
"KAZ_BRN",-4.48982345407712,4
"KAZ_CHE",-0.566667483752358,7
"KAZ_CHL",-0.76054175186133,16
"KAZ_CHN",0.0735855638193625,21
"KAZ_CIV",-2.39716719383951,5
"KAZ_COL",-0.668743964296255,7
"KAZ_CRI",-4.17785335526429,10
"KAZ_CUB",-4.62882797563677,7
"KAZ_CYP",-1.26224923610309,9
"KAZ_CZE",-0.0779578106742784,4
"KAZ_DEU",0.0131417693580748,22
"KAZ_DNK",-0.69946265090335,7
"KAZ_DOM",-2.53303110336271,8
"KAZ_ECU",-2.72707622133022,12
"KAZ_EGY",-1.09385812338914,5
"KAZ_ESP",-0.0302556100476252,12
"KAZ_EST",-0.0907130632982248,15
"KAZ_FRA",-0.0567137063806218,18
"KAZ_GBR",-0.212954790111997,9
"KAZ_GHA",-0.975813458976757,12
"KAZ_GRC",0.30738119382611,9
"KAZ_HKG",-0.818510432491504,10
"KAZ_HRV",-0.751595843396851,17
"KAZ_HUN",-0.0649873068328969,7
"KAZ_IDN",-0.262901957409071,12
"KAZ_IND",0.544760723394894,6
"KAZ_IRL",-3.67910130969164,7
