"pair","theta_A","n_post_cells","qualifies"
"EGY_NOR",-0.0171298489488634,11,TRUE
"EGY_OMN",0.11026759970166,20,TRUE
"EGY_POL",1.88070972259982,14,TRUE
"EGY_QAT",0.0717198526434597,20,TRUE
"EGY_RWA",3.00723255792936,19,TRUE
"EGY_SAU",0.140253714712877,20,TRUE
"EGY_SVK",1.48304274069721,14,TRUE
"EGY_SVN",-0.143157579430895,14,TRUE
"EGY_SWE",-0.0913384311872671,23,TRUE
"EGY_SYC",3.03288764659458,17,TRUE
"EGY_UGA",1.55571699244171,19,TRUE
"EGY_VEN",-1.93531250555575,19,TRUE
"EGY_ZMB",1.05299705684928,19,TRUE
"ESP_ALB",0.183694459818907,12,TRUE
"ESP_ATG",-1.95616166757491,10,TRUE
"ESP_BGR",1.73312713051316,24,TRUE
"ESP_BHS",-2.23372858181212,10,TRUE
"ESP_BIH",-0.208756134154515,10,TRUE
"ESP_BLZ",-0.597011867643123,10,TRUE
"ESP_BRB",-0.243942644445961,10,TRUE
"ESP_CHL",0.604141063772869,15,TRUE
"ESP_CMR",0.0647822306827166,4,TRUE
"ESP_COL",-0.223333888468807,5,TRUE
"ESP_CRI",0.117260241612519,5,TRUE
"ESP_DMA",-1.28878374647589,10,TRUE
"ESP_DOM",-0.216805190561199,10,TRUE
"ESP_FJI",0.0724348784301317,9,TRUE
"ESP_FRO",-0.817658007310234,26,TRUE
"ESP_GEO",0.382186543967508,4,TRUE
"ESP_GRD",-0.622026408787442,10,TRUE
"ESP_GTM",0.13757933846161,5,TRUE
"ESP_GUY",-0.546013863315539,10,TRUE
"ESP_HND",-0.342294046964559,5,TRUE
"ESP_HRV",0.88959878696147,16,TRUE
"ESP_HUN",0.793952776118088,26,TRUE
"ESP_JAM",0.279097601883293,10,TRUE
"ESP_JOR",-0.138708273995679,16,TRUE
"ESP_KNA",-2.04479704568447,10,TRUE
"ESP_KOR",0.416585889107258,7,TRUE
"ESP_LCA",-0.768997033209097,10,TRUE
"ESP_MDA",0.359746934484468,4,TRUE
"ESP_MDG",0.0438866875823865,6,TRUE
"ESP_MEX",-0.995189343841154,18,TRUE
"ESP_MKD",0.491299421863128,17,TRUE
"ESP_MUS",0.48371759744992,6,TRUE
"ESP_NIC",-0.678485665408441,5,TRUE
"ESP_PAN",0.0934445230292336,5,TRUE
"ESP_PER",0.264400640927165,5,TRUE
"ESP_PNG",-1.23643865260377,9,TRUE
"ESP_POL",1.55068265971798,26,TRUE
"ESP_ROU",3.34097473233969,25,TRUE
"ESP_SLV",-0.103386522327213,5,TRUE
"ESP_SRB",0.574030286374088,8,TRUE
"ESP_SUR",-0.332828119699918,10,TRUE
"ESP_SYC",0.194415543297417,6,TRUE
"ESP_TTO",-1.36762540699921,10,TRUE
"ESP_UKR",0.130875515462149,4,TRUE
"ESP_VCT",-2.89416423826257,10,TRUE
"ESP_VGB",-0.975180364769936,11,TRUE
"ESP_ZAF",1.40776133036612,18,TRUE
"ESP_ZWE",-0.879358439475075,6,TRUE
"EST_ALB",2.16358035365481,12,TRUE
"EST_AND",-2.6193304220034,14,TRUE
"EST_ANT",1.11901928581347,5,TRUE
"EST_ATG",-2.6351053585603,10,TRUE
"EST_BGR",1.27679433502692,16,TRUE
"EST_BHS",-1.22790499888997,10,TRUE
"EST_BIH",0.311730927499705,10,TRUE
"EST_BLZ",-3.70802194819601,10,TRUE
"EST_BMU",-7.07410415218952,9,TRUE
"EST_BRB",-0.313497309834496,10,TRUE
"EST_CHL",1.59968885106113,14,TRUE
"EST_CMR",0.803048621319502,4,TRUE
"EST_COL",-0.543919202761136,5,TRUE
"EST_CRI",-1.3121013559828,5,TRUE
"EST_CYM",-4.3696714543982,6,TRUE
"EST_CYP",0.70841752399998,14,TRUE
"EST_CZE",0.416924408019212,20,TRUE
"EST_DMA",-1.88756727763352,10,TRUE
"EST_DOM",-0.435206920839005,10,TRUE
"EST_DZA",0.309423293282521,14,TRUE
"EST_EGY",-0.313902413973588,14,TRUE
"EST_GEO",-0.144127826959462,4,TRUE
"EST_GRD",-6.15679501751129,6,TRUE
"EST_GRL",1.37006167669658,12,TRUE
"EST_GTM",-0.658709671596882,5,TRUE
"EST_GUY",-0.0642331322368534,9,TRUE
"EST_HND",-1.26143034898705,5,TRUE
"EST_HRV",1.2696282754242,14,TRUE
"EST_HUN",0.336807381759895,17,TRUE
"EST_ISR",0.304199565047367,14,TRUE
"EST_JAM",-2.8332706194865,10,TRUE
"EST_JOR",0.323320671296356,14,TRUE
"EST_KOR",1.0606755937859,7,TRUE
"EST_LBN",1.31554104696207,14,TRUE
"EST_MAR",0.248558534835882,14,TRUE
"EST_MDA",-0.9056743156144,4,TRUE
"EST_MDG",0.338493831048127,6,TRUE
"EST_MEX",0.226210818081578,14,TRUE
"EST_MKD",-0.581576876814763,14,TRUE
"EST_MLT",-0.151864622505369,14,TRUE
"EST_MUS",0.388138081432353,6,TRUE
"EST_MYT",-2.32310606773743,3,FALSE
"EST_NCL",1.21441786359146,14,TRUE
"EST_NIC",-0.0658403849467833,5,TRUE
"EST_PAN",-2.84211454305747,5,TRUE
"EST_PER",0.159939922898705,5,TRUE
"EST_PNG",-1.22498361972775,5,TRUE
"EST_POL",0.187837242004731,14,TRUE
"EST_PYF",-0.647571667007979,14,TRUE
"EST_ROU",1.17748160260813,14,TRUE
"EST_SLV",-0.751293847368602,5,TRUE
"EST_SRB",0.713665505170767,8,TRUE
"EST_SUR",1.16496560725938,8,TRUE
"EST_SVK",0.249687972863392,20,TRUE
"EST_SVN",1.98890027849382,21,TRUE
"EST_SYC",-1.25930523419106,6,TRUE
"EST_SYR",-0.527443164271407,14,TRUE
"EST_TTO",-1.64635840820424,10,TRUE
"EST_TUN",0.926209522862531,14,TRUE
"EST_TUR",-0.38144687535087,20,TRUE
"EST_VCT",-3.56240945375268,10,TRUE
"EST_VGB",-0.877576846041803,9,TRUE
"EST_ZAF",0.809720038960848,14,TRUE
"EST_ZWE",2.89293953382532,6,TRUE
"ETH_EGY",0.471909942958373,19,TRUE
"FIN_ABW",0.461671842328472,23,TRUE
"FIN_ALB",-0.795969889856679,12,TRUE
"FIN_ANT",-0.0670941823573161,14,TRUE
"FIN_ATG",-1.72553024404466,10,TRUE
"FIN_BHS",-0.907161080005451,10,TRUE
"FIN_BIH",-0.292419530643283,10,TRUE
"FIN_BLZ",-1.83653738723539,10,TRUE
"FIN_BMU",-6.73703142093842,23,TRUE
"FIN_BRB",-2.20796326322875,10,TRUE
"FIN_CHL",0.987343144903174,15,TRUE
"FIN_CMR",-0.90420065116366,4,TRUE
"FIN_COL",-0.557150051846092,5,TRUE
"FIN_CRI",0.0578182960266162,5,TRUE
"FIN_CYP",0.189919443088911,23,TRUE
"FIN_DMA",-1.74054438262118,9,TRUE
"FIN_DOM",-0.217693602498212,10,TRUE
"FIN_DZA",-0.090367341972422,23,TRUE
"FIN_EGY",0.0703203915188296,23,TRUE
"FIN_FJI",0.0354078444734296,9,TRUE
"FIN_FLK",-1.63690962404508,15,TRUE
"FIN_FRO",-0.470999076724211,23,TRUE
"FIN_GEO",-0.50697149706082,4,TRUE
"FIN_GRD",-3.69718120492811,10,TRUE
"FIN_GRL",-0.206398840440592,23,TRUE
"FIN_GTM",-0.0175196116102547,5,TRUE
"FIN_GUY",-0.632633135964633,10,TRUE
"FIN_HND",-1.23196101653477,5,TRUE
"FIN_HRV",0.391610714765388,16,TRUE
"FIN_ISR",-0.721754780442977,25,TRUE
"FIN_JAM",-1.17406067923827,10,TRUE
"FIN_JOR",0.641761842501837,16,TRUE
"FIN_KNA",-0.119440436171674,10,TRUE
"FIN_KOR",0.871881033957951,7,TRUE
"FIN_LBN",-1.02288366258004,23,TRUE
"FIN_LCA",-3.80462950430248,10,TRUE
"FIN_MAR",0.121399527255966,23,TRUE
"FIN_MDA",-0.144363961433431,4,TRUE
"FIN_MDG",-0.783232670865047,6,TRUE
"FIN_MEX",-0.587736194862449,18,TRUE
"FIN_MKD",0.104843723092159,17,TRUE
"FIN_MLT",-1.29274901215493,23,TRUE
"FIN_MUS",-2.10677977866525,6,TRUE
"FIN_NIC",-1.35296846910103,5,TRUE
"FIN_PAN",-0.329267073258342,5,TRUE
"FIN_PER",0.237425391848205,5,TRUE
"FIN_PNG",-1.07090940764031,9,TRUE
"FIN_ROU",3.11184848387742,25,TRUE
"FIN_SLV",-0.92890925319067,5,TRUE
"FIN_SRB",0.810008613897174,8,TRUE
"FIN_SUR",0.270075619853646,10,TRUE
"FIN_SYC",-0.799911118818229,6,TRUE
"FIN_SYR",-1.03794337384074,23,TRUE
"FIN_TTO",-1.16133239935689,10,TRUE
"FIN_TUN",-0.406818775488046,23,TRUE
"FIN_TUR",0.706594502394966,26,TRUE
"FIN_UKR",-0.367653782635969,4,TRUE
"FIN_VCT",-2.52157962434597,10,TRUE
"FIN_VGB",1.60620882436992,11,TRUE
"FIN_ZWE",-0.651198055633684,6,TRUE
"FJI_AUT",-1.40892455515669,9,TRUE
"FJI_BEL",-3.78269352828738,9,TRUE
"FJI_BGR",0.938413126838321,8,TRUE
"FJI_CYP",0.532413722541527,5,TRUE
"FJI_CZE",0.53548707573626,9,TRUE
"FJI_DEU",-0.831391369203903,9,TRUE
"FJI_DNK",-2.5201409840946,9,TRUE
"FJI_ESP",0.982166068402799,9,TRUE
"FJI_EST",-4.74572444519904,7,TRUE
"FJI_FIN",-3.60335083026263,9,TRUE
"FJI_FRA",-0.421646754390391,9,TRUE
"FJI_GBR",-1.37646685814898,9,TRUE
"FJI_GRC",-4.11244321523028,3,FALSE
"FJI_HUN",-2.5260086083155,5,TRUE
"FJI_IRL",-0.344622022227962,9,TRUE
"FJI_ITA",-0.242980727962422,9,TRUE
"FJI_MLT",-0.35531809218353,5,TRUE
"FJI_NLD",0.0691621244276079,9,TRUE
"FJI_POL",0.449845988436694,9,TRUE
"FJI_PRT",-1.74477577965668,8,TRUE
"FJI_ROU",-0.249224431462242,3,FALSE
"FJI_SVK",-2.16655929393826,8,TRUE
"FJI_SVN",-0.601749893113576,9,TRUE
"FJI_SWE",-0.848545607740022,9,TRUE
"FLK_CZE",-1.35347050037868,14,TRUE
"FLK_HUN",-1.17253587757269,3,FALSE
"FLK_LTU",0.769949918228601,6,TRUE
"FLK_SVN",-0.841755915835607,14,TRUE
"FRA_ALB",-0.158217641602486,12,TRUE
"FRA_ATG",0.734426771859865,10,TRUE
"FRA_BGR",2.42584997205869,24,TRUE
"FRA_BHS",-1.25403514124097,10,TRUE
"FRA_BIH",-0.227652420671694,10,TRUE
"FRA_BLZ",-1.07459452414243,10,TRUE
"FRA_BRB",0.123428472019366,10,TRUE
"FRA_CHL",0.887733574455183,15,TRUE
"FRA_CMR",-0.82756329528479,4,TRUE
"FRA_COL",-0.314074748088001,5,TRUE
"FRA_CRI",-0.29246259637879,5,TRUE
"FRA_DMA",-0.271981351350429,10,TRUE
"FRA_DOM",0.140212546416356,10,TRUE
"FRA_FJI",0.393100751725803,9,TRUE
"FRA_GEO",-0.0763145154967166,4,TRUE
"FRA_GRD",-0.488739522319056,10,TRUE
"FRA_GTM",-0.183820113970039,5,TRUE
"FRA_GUY",-1.64287403114352,10,TRUE
"FRA_HND",-0.295457722835649,5,TRUE
"FRA_HRV",0.242565142410818,16,TRUE
"FRA_HUN",2.65433812762452,26,TRUE
"FRA_JAM",-0.357410643665529,10,TRUE
"FRA_JOR",-0.378622920562281,16,TRUE
"FRA_KNA",-0.827101339688281,10,TRUE
"FRA_KOR",0.103926281730539,7,TRUE
"FRA_LCA",-1.38114015711924,10,TRUE
"FRA_MDA",0.0666572247107082,4,TRUE
"FRA_MDG",-0.461399944825704,6,TRUE
"FRA_MEX",-1.24470063766295,18,TRUE
"FRA_MKD",-0.34374258365371,17,TRUE
"FRA_MUS",-0.120245927927175,6,TRUE
"FRA_NIC",-0.179361704410525,5,TRUE
"FRA_PAN",0.406310478814156,5,TRUE
"FRA_PER",-0.027593657990359,5,TRUE
"FRA_PNG",0.390516719222747,9,TRUE
"FRA_POL",1.79537611241209,26,TRUE
"FRA_ROU",1.88446713667877,25,TRUE
"FRA_SLV",-0.83121991069009,5,TRUE
"FRA_SRB",0.236276210764424,8,TRUE
"FRA_SUR",-0.157164128287258,10,TRUE
"FRA_SYC",0.51075886648797,6,TRUE
"FRA_TTO",-0.519065186738291,10,TRUE
"FRA_UKR",0.165353168904429,4,TRUE
"FRA_VCT",-1.70227050041476,10,TRUE
"FRA_VGB",1.1069289759371,11,TRUE
"FRA_ZAF",0.951597784348753,18,TRUE
"FRA_ZWE",-0.644940787006762,6,TRUE
"FRO_BGR",1.44314384950787,11,TRUE
"FRO_CHE",-1.39824474678702,23,TRUE
"FRO_CYP",0.415141934485606,6,TRUE
"FRO_CZE",0.680763149989155,14,TRUE
"FRO_DEU",-2.40889487445532,26,TRUE
"FRO_DNK",-1.02066379598044,26,TRUE
"FRO_FIN",-3.05416021475951,23,TRUE
"FRO_FRA",3.55561683945708,26,TRUE
"FRO_GBR",3.15737056323324,26,TRUE
"FRO_GRC",-2.96797292179986,26,TRUE
"FRO_ISL",1.60968906300952,25,TRUE
"FRO_LTU",-0.55815034876002,14,TRUE
"FRO_NOR",1.45991165094297,25,TRUE
"FRO_PRT",-2.55959057254671,23,TRUE
"FRO_ROU",-2.15717830042166,8,TRUE
"FRO_SVK",0.106958585174767,14,TRUE
"FRO_SVN",-0.252113391499409,14,TRUE
"FRO_SWE",-0.603155356635337,23,TRUE
"GAB_CAF",3.14753423472213,18,TRUE
"GAB_CMR",0.673688249715648,18,TRUE
"GAB_COG",4.34617004245947,19,TRUE
"GAB_GNQ",1.40685808484559,8,TRUE
"GBR_ALB",-0.423963411574354,12,TRUE
"GBR_ATG",-0.888780704537838,10,TRUE
"GBR_BGR",2.51540255736937,24,TRUE
"GBR_BHS",-0.847781010186807,10,TRUE
"GBR_BIH",-0.177617829288814,10,TRUE
"GBR_BLZ",-0.81112043396411,10,TRUE
"GBR_BRB",-0.489020962757535,10,TRUE
"GBR_CHL",0.819003452100585,15,TRUE
"GBR_CMR",-0.518799046015434,4,TRUE
"GBR_COL",-0.272145320444749,5,TRUE
"GBR_CRI",0.125892769106462,5,TRUE
"GBR_DMA",-0.592347842914632,10,TRUE
"GBR_DOM",0.256361415546606,10,TRUE
"GBR_FJI",-0.149764992781943,9,TRUE
"GBR_FRO",-0.114262078880377,26,TRUE
"GBR_GEO",-0.595839439479908,4,TRUE
"GBR_GRD",-0.512705589504889,10,TRUE
"GBR_GTM",-0.498884382842669,5,TRUE
"GBR_GUY",-0.759066280428158,10,TRUE
"GBR_HND",-0.242970361830278,5,TRUE
"GBR_HRV",0.0761851923360342,16,TRUE
"GBR_HUN",3.04442555153473,26,TRUE
"GBR_JAM",-0.777268062449745,10,TRUE
"GBR_JOR",-0.925932112240693,16,TRUE
"GBR_KNA",-1.07616043291086,10,TRUE
"GBR_KOR",0.147248537448007,7,TRUE
"GBR_LCA",-1.68413267426298,10,TRUE
"GBR_MDA",0.046467119274727,4,TRUE
"GBR_MDG",-0.212607318435072,6,TRUE
"GBR_MEX",-1.1685146114646,18,TRUE
"GBR_MKD",0.670985484894456,17,TRUE
"GBR_MUS",-0.15894233115044,6,TRUE
"GBR_NIC",-0.471767936195423,5,TRUE
"GBR_PAN",0.635260068515703,5,TRUE
"GBR_PER",0.0997959773724348,5,TRUE
"GBR_PNG",-0.455281722248118,9,TRUE
"GBR_POL",3.10037694547133,26,TRUE
"GBR_ROU",1.61454948599887,25,TRUE
"GBR_SLV",-0.135642888014105,5,TRUE
"GBR_SRB",0.247317330554619,8,TRUE
"GBR_SUR",-0.977823394617579,10,TRUE
"GBR_SYC",-0.0140191390019716,6,TRUE
"GBR_TTO",-0.66852757754997,10,TRUE
"GBR_UKR",0.0951820688683149,4,TRUE
"GBR_VCT",-0.1243977993571,10,TRUE
"GBR_VGB",1.27250987911879,11,TRUE
"GBR_ZAF",1.45363492728704,18,TRUE
"GBR_ZWE",-0.0950877682630892,6,TRUE
"GEO_AUT",0.117448083084691,4,TRUE
"GEO_BEL",-0.681455037522211,4,TRUE
"GEO_BGR",0.960326361542418,4,TRUE
"GEO_CYP",-2.40839319851078,4,TRUE
"GEO_CZE",0.261153621143161,4,TRUE
"GEO_DEU",-0.0536777111170619,4,TRUE
"GEO_DNK",0.350144554121758,4,TRUE
"GEO_ESP",-0.405159836209309,4,TRUE
"GEO_EST",1.00758189807396,4,TRUE
"GEO_FIN",-0.360343962895178,4,TRUE
"GEO_FRA",-0.167046100000992,4,TRUE
"GEO_GBR",-1.23046210546015,4,TRUE
"GEO_GRC",-1.89033206478675,4,TRUE
"GEO_HRV",-1.40096161225877,4,TRUE
"GEO_HUN",0.630021169389219,4,TRUE
"GEO_IRL",-0.723428964702958,4,TRUE
"GEO_ITA",0.284352454168274,4,TRUE
"GEO_LTU",1.4443233767769,4,TRUE
"GEO_LUX",2.07782159655318,4,TRUE
"GEO_LVA",0.50677547076308,4,TRUE
"GEO_MDA",-0.422653711337313,15,TRUE
"GEO_MLT",-2.76444223478084,4,TRUE
"GEO_NLD",1.27057145163007,4,TRUE
"GEO_POL",0.763879012384619,4,TRUE
"GEO_PRT",-3.78357804232947,4,TRUE
"GEO_ROU",0.0653890742774257,4,TRUE
"GEO_SVK",-0.327955129073178,4,TRUE
"GEO_SVN",-2.16054898616297,4,TRUE
"GEO_SWE",-0.708798108063388,4,TRUE
"GEO_TKM",-0.259545615961141,18,TRUE
"GEO_TUR",-0.825738530011295,10,TRUE
"GHA_COL",-0.916731516161229,21,TRUE
"GHA_PHL",-1.54544659893438,24,TRUE
"GIN_COL",-2.61148480497691,15,TRUE
"GIN_MAR",-0.345633266978377,21,TRUE
"GNQ_CMR",-2.51372179348204,17,TRUE
"GRC_ALB",-1.04536440598101,12,TRUE
"GRC_AND",-0.644267250487269,26,TRUE
"GRC_ATG",-0.199215173248349,10,TRUE
"GRC_BGR",0.669949814645817,24,TRUE
"GRC_BHS",-1.16390763768983,10,TRUE
"GRC_BIH",0.607860736457949,10,TRUE
"GRC_BLZ",-0.0713074063544222,10,TRUE
"GRC_BRB",0.149168697045234,10,TRUE
"GRC_CHL",1.51482510824612,15,TRUE
"GRC_CMR",-1.81697417610288,4,TRUE
"GRC_COL",-0.73340965160247,5,TRUE
"GRC_CRI",0.319228016804265,5,TRUE
"GRC_DMA",-1.44182135453003,7,TRUE
"GRC_DOM",-0.0220661928949455,10,TRUE
"GRC_FJI",-2.27472360817766,9,TRUE
"GRC_FRO",-1.73257932605905,23,TRUE
"GRC_GEO",0.0582426616044598,4,TRUE
"GRC_GRD",-1.39608839389249,10,TRUE
"GRC_GTM",0.756696346473501,5,TRUE
"GRC_GUY",-2.36286452885926,10,TRUE
"GRC_HND",-0.839682029875934,5,TRUE
"GRC_HRV",0.265217605010142,16,TRUE
"GRC_HUN",-1.15959555071948,26,TRUE
"GRC_JAM",0.093208527509474,10,TRUE
"GRC_JOR",-1.96862606582115,16,TRUE
"GRC_KNA",0.108432618502234,10,TRUE
"GRC_KOR",0.316187784657014,7,TRUE
"GRC_LCA",-1.80667822549418,10,TRUE
"GRC_MDA",-0.696535069309354,4,TRUE
"GRC_MDG",-0.992334999124762,6,TRUE
"GRC_MEX",-1.11394174789698,18,TRUE
"GRC_MKD",-0.701300865202847,17,TRUE
"GRC_MUS",0.314907488481554,6,TRUE
"GRC_NIC",-0.0845163232487422,5,TRUE
"GRC_PAN",0.496343952731761,5,TRUE
"GRC_PER",1.09991576166161,5,TRUE
"GRC_PNG",-1.77478719108853,8,TRUE
"GRC_POL",-0.287661346210213,26,TRUE
"GRC_ROU",1.34956147677322,25,TRUE
"GRC_SLV",0.553539539906078,5,TRUE
"GRC_SRB",1.29230125874756,8,TRUE
"GRC_SUR",-0.676957291309129,10,TRUE
"GRC_SYC",1.17377205028173,6,TRUE
"GRC_TTO",0.421919220679898,10,TRUE
"GRC_UKR",0.86128490643463,4,TRUE
"GRC_VCT",-3.2797446438549,10,TRUE
"GRC_VGB",2.10310168698007,10,TRUE
"GRC_ZAF",-0.659794213608379,18,TRUE
"GRC_ZWE",-0.355577326355001,6,TRUE
"GRD_AUT",-2.43013551574546,10,TRUE
"GRD_BEL",-0.512385591495222,10,TRUE
"GRD_CZE",-3.35588593936228,9,TRUE
"GRD_DEU",-0.404919249220825,10,TRUE
"GRD_DNK",-1.81708821372859,7,TRUE
"GRD_ESP",-2.84355758506791,10,TRUE
"GRD_EST",-2.56038366601828,5,TRUE
"GRD_FIN",-1.96251840447717,10,TRUE
"GRD_FRA",0.03163106826171,10,TRUE
"GRD_GBR",-1.43684669861141,10,TRUE
"GRD_IRL",-0.793179030018768,10,TRUE
"GRD_ITA",-1.80966052881557,10,TRUE
"GRD_NLD",-0.0283279174097858,10,TRUE
"GRD_POL",0.966162832516828,10,TRUE
"GRD_SVK",0.732956656010041,10,TRUE
"GRD_SVN",-4.36676737776742,10,TRUE
"GRD_SWE",-3.82322919718646,8,TRUE
"GRL_BGR",-0.59599142014783,3,FALSE
"GRL_CZE",0.191369248055115,14,TRUE
"GRL_EST",0.857381919132786,14,TRUE
"GRL_FIN",-2.11613094076033,22,TRUE
"GRL_LTU",-0.350348287665481,9,TRUE
"GRL_POL",1.7493669911765,14,TRUE
"GRL_SVN",-2.11815665772912,14,TRUE
"GTM_AUT",-1.89754618220664,5,TRUE
"GTM_BEL",0.283608846505541,5,TRUE
"GTM_BGR",-1.16856856809488,5,TRUE
"GTM_CHL",1.46456017949494,8,TRUE
"GTM_COL",-0.341614862108661,9,TRUE
"GTM_CYP",-4.69190118737561,5,TRUE
"GTM_CZE",0.184884244737801,5,TRUE
"GTM_DEU",-0.741346286131721,5,TRUE
"GTM_DNK",-1.67649209957918,5,TRUE
"GTM_DOM",1.04619237385533,17,TRUE
"GTM_ESP",0.266026892241161,5,TRUE
"GTM_EST",-0.518645296539108,5,TRUE
"GTM_FIN",-1.34277999538367,5,TRUE
"GTM_FRA",-0.659007351305107,5,TRUE
"GTM_GBR",0.129014485823523,5,TRUE
"GTM_GRC",2.30845716646094,5,TRUE
"GTM_HRV",-1.75098512554984,5,TRUE
"GTM_HUN",-2.51908456045923,5,TRUE
"GTM_IRL",0.451732432338819,5,TRUE
"GTM_ITA",0.286079745547295,5,TRUE
"GTM_LTU",-3.9992222809819,5,TRUE
"GTM_LUX",-1.53354429821201,5,TRUE
"GTM_LVA",-3.98913711865181,5,TRUE
"GTM_MEX",-0.614139145765906,17,TRUE
"GTM_MLT",-2.45177979488893,3,FALSE
"GTM_NLD",0.289660000418028,5,TRUE
"GTM_PAN",0.118866891302655,9,TRUE
"GTM_POL",-0.409569784618086,5,TRUE
"GTM_PRT",-0.718046255534626,5,TRUE
"GTM_ROU",-0.580926662948457,5,TRUE
"GTM_SVK",-0.605442346061586,5,TRUE
"GTM_SVN",-1.08027812998562,5,TRUE
"GTM_SWE",-1.62894959132149,5,TRUE
"GTM_TWN",0.690547976758285,12,TRUE
"GTM_USA",-0.0934233549203324,12,TRUE
"GUY_AUT",-0.250873548895239,10,TRUE
"GUY_BEL",-0.385148249335134,10,TRUE
"GUY_BGR",-3.17445466229122,6,TRUE
"GUY_COL",0.12018488966404,21,TRUE
"GUY_CYP",-2.17003494508595,7,TRUE
"GUY_CZE",-3.15644070884046,10,TRUE
"GUY_DEU",-1.07284424767057,10,TRUE
"GUY_DNK",-1.27738778110939,10,TRUE
"GUY_ESP",-0.368928701092541,10,TRUE
"GUY_EST",-0.781075084544543,10,TRUE
"GUY_FIN",-3.15582828062634,10,TRUE
"GUY_FRA",-0.722079892660012,10,TRUE
"GUY_GBR",-1.3576105769613,10,TRUE
"GUY_GRC",0.407002525266582,6,TRUE
"GUY_HRV",0.799258184999208,5,TRUE
"GUY_HTI",-1.16770833120346,16,TRUE
"GUY_HUN",-7.32829193484035,3,FALSE
"GUY_IRL",-1.04666451476632,10,TRUE
"GUY_ITA",0.530842803781576,10,TRUE
"GUY_LTU",-2.76889279160839,4,TRUE
"GUY_LUX",-1.01120683527593,7,TRUE
"GUY_MAR",-4.92750376016712,13,TRUE
"GUY_NLD",-0.437170915350282,10,TRUE
"GUY_POL",-1.25392619611338,10,TRUE
"GUY_PRT",-0.379759053872352,10,TRUE
"GUY_SUR",3.9145023747365,23,TRUE
"GUY_SVK",-2.44910882953987,10,TRUE
"GUY_SVN",1.18528711176498,10,TRUE
"GUY_SWE",-0.198646635114759,10,TRUE
"GUY_VEN",1.75008536786949,19,TRUE
"HKG_CHE",0.456998639120362,6,TRUE
"HKG_CHL",-0.433921845225337,4,TRUE
"HKG_CHN",-0.996091680541583,15,TRUE
"HKG_ISL",-0.136670196570822,6,TRUE
"HKG_NOR",-1.22844041211755,6,TRUE
"HKG_NZL",-0.136642206233602,7,TRUE
"HND_AUT",-0.920398898242132,5,TRUE
"HND_BEL",0.0299613893063261,5,TRUE
"HND_BGR",0.813353930712146,5,TRUE
"HND_CAN",0.904898010064712,4,TRUE
"HND_CHL",2.72407711849419,10,TRUE
"HND_COL",0.53900943036698,8,TRUE
"HND_CYP",-0.461679894105081,5,TRUE
"HND_CZE",-0.995179023870645,5,TRUE
"HND_DEU",0.672469003576321,5,TRUE
"HND_DNK",-0.656569526540906,5,TRUE
"HND_DOM",2.29242243152248,17,TRUE
"HND_ESP",0.0382927139541597,5,TRUE
"HND_EST",0.368552375966875,5,TRUE
"HND_FIN",0.560106792113726,5,TRUE
"HND_FRA",0.878262483436691,5,TRUE
"HND_GBR",0.55269234716466,5,TRUE
"HND_GRC",0.265124588986833,5,TRUE
"HND_HRV",-1.65256691972123,5,TRUE
"HND_HUN",-1.58077271798136,5,TRUE
"HND_IRL",-0.769793428644238,5,TRUE
"HND_ITA",0.494813687531608,5,TRUE
"HND_LTU",-1.81792399759658,5,TRUE
"HND_LUX",-2.02891227088624,5,TRUE
"HND_LVA",-0.977573023179738,5,TRUE
"HND_MEX",1.42068852273926,17,TRUE
"HND_MLT",-3.48126548928018,5,TRUE
"HND_NLD",1.19496231710813,5,TRUE
"HND_PAN",0.427641405712668,9,TRUE
"HND_POL",-2.07020294774075,5,TRUE
"HND_PRT",-0.3478242176601,5,TRUE
"HND_ROU",-0.217496104089787,5,TRUE
"HND_SVK",-0.199697325659157,5,TRUE
"HND_SVN",0.410569678664411,5,TRUE
"HND_SWE",0.499652611662755,5,TRUE
"HND_TWN",2.77703473594948,10,TRUE
"HND_USA",0.0910160326937034,12,TRUE
"HRV_ABW",0.115645058050437,3,FALSE
"HRV_ALB",0.116818972417112,15,TRUE
"HRV_AND",1.19897763580575,5,TRUE
"HRV_ATG",-4.64859528465195,5,TRUE
"HRV_AUT",1.16625409559042,16,TRUE
"HRV_BGR",1.35159346340968,15,TRUE
"HRV_BHS",-4.0371728344384,5,TRUE
"HRV_BIH",-1.33352275305341,17,TRUE
"HRV_BLZ",-3.97552130837283,5,TRUE
"HRV_BMU",-6.06945126169885,5,TRUE
"HRV_BRB",0.27789779322708,5,TRUE
"HRV_CHE",0.942433766560952,16,TRUE
"HRV_CHL",0.448082031519758,5,TRUE
"HRV_CMR",-0.053816094980497,4,TRUE
"HRV_COL",0.149788593878943,5,TRUE
"HRV_CRI",-1.1939540720185,5,TRUE
"HRV_CYM",-3.04999082779291,5,TRUE
"HRV_CYP",-0.555944343340772,14,TRUE
"HRV_CZE",0.912901083539392,15,TRUE
"HRV_DEU",0.488204780637958,16,TRUE
"HRV_DNK",0.683333146685126,16,TRUE
"HRV_DOM",-0.949330783227712,5,TRUE
"HRV_DZA",0.284129260492381,5,TRUE
"HRV_EGY",-0.0240631291542412,5,TRUE
"HRV_ESP",1.00052872191132,16,TRUE
"HRV_EST",1.66141150206332,14,TRUE
