"panel","year","instrument","grid_point","value","extra"
"real",2009,"mean_excess","p98",15542.830660466,3.29281284493828
"real",2009,"mean_excess","p99",23574.4545625607,2.3283798561511
"real",2009,"max_to_sum","p1",0.0191554581516852,16443348.4378075
"real",2009,"max_to_sum","p2",0.12258500908355,809334853074.093
"real",2009,"max_to_sum","p3",0.275756564684756,113324170818218656
"real",2009,"max_to_sum","p4",0.429850464185973,2.28988574458552e+22
"real",2010,"mean_excess","p80",2704.10858802367,41.56882814105
"real",2010,"mean_excess","p81",2835.29191317748,37.4811115945071
"real",2010,"mean_excess","p82",2979.81663197577,33.6675158158025
"real",2010,"mean_excess","p83",3139.73067330969,30.448300934353
"real",2010,"mean_excess","p84",3318.40978160614,27.5521521189613
"real",2010,"mean_excess","p85",3516.56296930062,24.6962799223897
"real",2010,"mean_excess","p86",3741.75832632136,22.2896407170545
"real",2010,"mean_excess","p87",3993.57398163964,19.7673239772114
"real",2010,"mean_excess","p88",4279.90621185337,17.3146305358418
"real",2010,"mean_excess","p89",4614.43302658101,15.3808790298092
"real",2010,"mean_excess","p90",5001.52929338593,13.5066414835947
"real",2010,"mean_excess","p91",5460.83980780144,11.7995950020301
"real",2010,"mean_excess","p92",6023.47290163993,10.4801047239599
"real",2010,"mean_excess","p93",6702.24450097588,8.9784698309547
"real",2010,"mean_excess","p94",7562.4396498463,7.69492875178299
"real",2010,"mean_excess","p95",8680.32541818328,6.43937433373332
"real",2010,"mean_excess","p96",10204.3728203768,5.30761893402485
"real",2010,"mean_excess","p97",12403.2809604019,4.16984484684618
"real",2010,"mean_excess","p98",16271.7995684993,3.33935172077926
"real",2010,"mean_excess","p99",24475.5872822225,2.3059317207838
"real",2010,"max_to_sum","p1",0.0224239312098029,17406174.7600425
"real",2010,"max_to_sum","p2",0.153829771228671,990352471894.948
"real",2010,"max_to_sum","p3",0.325356745974245,182761814112091808
"real",2010,"max_to_sum","p4",0.474096414255109,4.89546215486378e+22
"real",2011,"mean_excess","p80",3179.4568826939,42.442044184558
"real",2011,"mean_excess","p81",3333.50782597423,38.0249853808759
"real",2011,"mean_excess","p82",3503.45734637861,34.0492842851331
"real",2011,"mean_excess","p83",3688.60936478786,29.980875280021
"real",2011,"mean_excess","p84",3895.84986465029,26.7954408642486
"real",2011,"mean_excess","p85",4131.34460616099,24.3837962049342
"real",2011,"mean_excess","p86",4392.24917396901,21.7219955575134
"real",2011,"mean_excess","p87",4687.67523942695,19.3181774428166
"real",2011,"mean_excess","p88",5020.1757816751,16.7558163472189
"real",2011,"mean_excess","p89",5412.66550776583,15.0247411131528
"real",2011,"mean_excess","p90",5867.11268385292,13.2627188141736
"real",2011,"mean_excess","p91",6403.57745745768,11.5710023984784
"real",2011,"mean_excess","p92",7064.73935553488,10.3265205246959
"real",2011,"mean_excess","p93",7867.52305111071,8.98114917968977
"real",2011,"mean_excess","p94",8843.49558429595,7.43782335142898
"real",2011,"mean_excess","p95",10131.1687012149,6.22603697983258
"real",2011,"mean_excess","p96",11871.0537439628,5.07568838917799
"real",2011,"mean_excess","p97",14482.54039992,4.12179866118688
"real",2011,"mean_excess","p98",18753.4444876813,3.14365884720477
"real",2011,"mean_excess","p99",28396.9712739791,2.29970328251285
"real",2011,"max_to_sum","p1",0.0206209784762696,20636928.3636914
"real",2011,"max_to_sum","p2",0.141389480219585,1280830182816.13
"real",2011,"max_to_sum","p3",0.302276053102121,254952475860265824
"real",2011,"max_to_sum","p4",0.441662327402521,7.42552125448028e+22
"real",2012,"mean_excess","p80",3207.52679679355,41.2430361415479
"real",2012,"mean_excess","p81",3362.39892286458,36.8091600232795
"real",2012,"mean_excess","p82",3534.2198374385,33.3732554387967
"real",2012,"mean_excess","p83",3723.51390211642,30.0348263518751
"real",2012,"mean_excess","p84",3933.09087547428,26.864508533735
"real",2012,"mean_excess","p85",4167.48780736188,24.0455959982625
"real",2012,"mean_excess","p86",4430.63193423029,21.4376243362394
"real",2012,"mean_excess","p87",4733.70553782035,19.4795930652708
"real",2012,"mean_excess","p88",5073.29288149543,17.1572755879379
"real",2012,"mean_excess","p89",5466.21700289438,15.1453500827237
"real",2012,"mean_excess","p90",5926.60378982308,13.3779899079434
"real",2012,"mean_excess","p91",6474.66271038791,11.8224612632533
"real",2012,"mean_excess","p92",7132.99342846518,10.3329421034943
"real",2012,"mean_excess","p93",7936.11460660791,8.89037532326675
"real",2012,"mean_excess","p94",8944.19917259255,7.55577794426497
"real",2012,"mean_excess","p95",10262.0423243845,6.35761873710592
"real",2012,"mean_excess","p96",12029.6462035659,5.16489602351828
"real",2012,"mean_excess","p97",14731.3108220718,4.25807964026841
"real",2012,"mean_excess","p98",19014.9511391494,3.17566248235862
"real",2012,"mean_excess","p99",28398.7770966447,2.20148906016123
"real",2012,"max_to_sum","p1",0.0217134100840642,20882468.3483401
"real",2012,"max_to_sum","p2",0.149780300594104,1372666500641.44
"real",2012,"max_to_sum","p3",0.312911623854701,297925655081105536
"real",2012,"max_to_sum","p4",0.451945456771028,9.35305397896681e+22
"real",2013,"mean_excess","p80",3182.72061829595,41.059039471749
"real",2013,"mean_excess","p81",3336.86658077751,36.9361737806358
"real",2013,"mean_excess","p82",3506.12548144224,33.1327265725626
"real",2013,"mean_excess","p83",3693.30710353378,29.6157402226434
"real",2013,"mean_excess","p84",3902.04441892433,26.7536540737243
"real",2013,"mean_excess","p85",4134.85920996319,23.9321097762864
"real",2013,"mean_excess","p86",4398.48783513266,21.6567591283908
"real",2013,"mean_excess","p87",4693.30690491349,19.188636912398
"real",2013,"mean_excess","p88",5026.81599570188,16.719973689062
"real",2013,"mean_excess","p89",5421.22461769662,15.0526791682562
"real",2013,"mean_excess","p90",5876.74847857261,13.2384093246142
"real",2013,"mean_excess","p91",6419.83776716975,11.7242151480649
"real",2013,"mean_excess","p92",7066.43055902323,10.1952293356793
"real",2013,"mean_excess","p93",7844.89741424899,8.59953711748923
"real",2013,"mean_excess","p94",8833.4289258294,7.3246373336814
"real",2013,"mean_excess","p95",10124.6951638864,6.1601020070645
"real",2013,"mean_excess","p96",11877.4185514089,5.07931023714944
"real",2013,"mean_excess","p97",14581.5861736365,4.26631872531029
"real",2013,"mean_excess","p98",18976.6913067516,3.27501373400063
"real",2013,"mean_excess","p99",28515.6641630418,2.30088457528735
"real",2013,"max_to_sum","p1",0.0224089890628544,20944128.9674233
"real",2013,"max_to_sum","p2",0.158917101572544,1386112565959.77
"real",2013,"max_to_sum","p3",0.33255808951682,310875278793978752
"real",2013,"max_to_sum","p4",0.475189658328401,1.02110709072691e+23
"real",2014,"mean_excess","p80",3285.97274811304,41.0807283943904
"real",2014,"mean_excess","p81",3445.74492583876,37.192096954284
"real",2014,"mean_excess","p82",3621.70759529405,33.4999032739754
"real",2014,"mean_excess","p83",3816.21887502489,30.3082877214606
"real",2014,"mean_excess","p84",4030.16760947839,26.9624261189761
"real",2014,"mean_excess","p85",4269.42664540326,23.913560747856
"real",2014,"mean_excess","p86",4539.00458268895,21.3676871132405
"real",2014,"mean_excess","p87",4845.5059871317,19.1380928908827
"real",2014,"mean_excess","p88",5199.69632949358,17.2364580022055
"real",2014,"mean_excess","p89",5595.20826231142,14.9202848527465
"real",2014,"mean_excess","p90",6065.12910698993,13.1942903512359
"real",2014,"mean_excess","p91",6616.69128130386,11.4690646522319
"real",2014,"mean_excess","p92",7295.0865686947,10.1858918288828
"real",2014,"mean_excess","p93",8113.2966660003,8.77807894475759
"real",2014,"mean_excess","p94",9172.68274135346,7.65885632269645
"real",2014,"mean_excess","p95",10473.7023166993,6.21548850899262
"real",2014,"mean_excess","p96",12289.4414543411,5.11719504068701
"real",2014,"mean_excess","p97",15096.4520266696,4.283512859382
"real",2014,"mean_excess","p98",19671.1615690213,3.31072147355539
"real",2014,"mean_excess","p99",29670.1612220633,2.32608472902614
"real",2014,"max_to_sum","p1",0.023124867788129,21488398.3366205
"real",2014,"max_to_sum","p2",0.164513796796537,1500943289207.52
"real",2014,"max_to_sum","p3",0.346348497028409,354271818045103488
"real",2014,"max_to_sum","p4",0.497279471735402,1.22611918097691e+23
"real",2015,"mean_excess","p80",2887.15259647877,42.6915837120093
"real",2015,"mean_excess","p81",3026.95035351697,38.0713870948366
"real",2015,"mean_excess","p82",3181.5247471015,34.298516240613
"real",2015,"mean_excess","p83",3352.49323453746,30.8882337250268
"real",2015,"mean_excess","p84",3541.92771855043,27.8036629637772
"real",2015,"mean_excess","p85",3753.17907926593,24.7735554362632
"real",2015,"mean_excess","p86",3992.76625702365,22.3005883511694
"real",2015,"mean_excess","p87",4264.73558887987,20.0318381664468
"real",2015,"mean_excess","p88",4573.99107665339,17.7809916481638
"real",2015,"mean_excess","p89",4931.99239008005,15.7704946420624
"real",2015,"mean_excess","p90",5345.68068062409,13.7581100204951
"real",2015,"mean_excess","p91",5843.138954561,12.1692529993582
"real",2015,"mean_excess","p92",6448.30361072274,10.7743819672101
"real",2015,"mean_excess","p93",7191.19411540078,9.39306598587834
"real",2015,"mean_excess","p94",8139.99978236021,8.16347449655143
"real",2015,"mean_excess","p95",9370.3763342123,6.88279558431661
"real",2015,"mean_excess","p96",11025.2630232505,5.57252184851993
"real",2015,"mean_excess","p97",13495.895351744,4.46830438131088
"real",2015,"mean_excess","p98",17887.0114772627,3.61463289009337
"real",2015,"mean_excess","p99",27896.0921414027,2.66376771599213
"real",2015,"max_to_sum","p1",0.0277270228739571,19134493.7732201
"real",2015,"max_to_sum","p2",0.206611235560529,1362343112254.6
"real",2015,"max_to_sum","p3",0.438616573129202,340467463606668096
"real",2015,"max_to_sum","p4",0.626519520766881,1.26457986736792e+23
"real",2016,"mean_excess","p80",2847.88877361369,44.2015832708788
"real",2016,"mean_excess","p81",2987.09543013904,39.9466574809799
"real",2016,"mean_excess","p82",3140.22041681989,35.800579094148
"real",2016,"mean_excess","p83",3310.42505198031,32.5288469587516
"real",2016,"mean_excess","p84",3498.21970006243,29.0999102889175
"real",2016,"mean_excess","p85",3706.90497054049,25.7729146076883
"real",2016,"mean_excess","p86",3945.55034987682,23.350458715898
"real",2016,"mean_excess","p87",4216.37146968317,21.0432768581955
"real",2016,"mean_excess","p88",4520.31658942524,18.3917164209896
"real",2016,"mean_excess","p89",4874.43824806703,16.2466622952969
"real",2016,"mean_excess","p90",5285.52931131817,14.1830438355385
"real",2016,"mean_excess","p91",5785.13674766554,12.6542178394536
"real",2016,"mean_excess","p92",6388.69119091997,11.2130179130515
"real",2016,"mean_excess","p93",7128.58500022927,9.7549290173003
"real",2016,"mean_excess","p94",8067.78948054723,8.39928856942444
"real",2016,"mean_excess","p95",9287.53358611186,7.03353289939473
"real",2016,"mean_excess","p96",10916.9943998556,5.61024764288911
"real",2016,"mean_excess","p97",13407.0319959022,4.55477322676587
"real",2016,"mean_excess","p98",17737.2882585315,3.63223476073201
"real",2016,"mean_excess","p99",27215.1567721708,2.54271161047667
"real",2016,"max_to_sum","p1",0.0266855349605305,18922834.4994863
"real",2016,"max_to_sum","p2",0.196490311763018,1297726183418.19
"real",2016,"max_to_sum","p3",0.423945621947526,303721935435914560
"real",2016,"max_to_sum","p4",0.61253628475599,1.06149168810311e+23
"real",2017,"mean_excess","p80",3140.77284557022,43.9962779674556
"real",2017,"mean_excess","p81",3294.76295708387,40.0000093261622
"real",2017,"mean_excess","p82",3463.39464594074,35.9467914803935
"real",2017,"mean_excess","p83",3649.35001371889,32.1353167114263
"real",2017,"mean_excess","p84",3858.72708881871,29.319106598567
"real",2017,"mean_excess","p85",4092.94696128504,26.6095544759694
"real",2017,"mean_excess","p86",4355.21205848797,23.8227809952087
"real",2017,"mean_excess","p87",4648.38510027201,20.8497807240587
"real",2017,"mean_excess","p88",4982.56312876959,18.1061395892971
"real",2017,"mean_excess","p89",5374.25956262081,16.1008641693852
"real",2017,"mean_excess","p90",5833.63132055451,14.2950146692439
"real",2017,"mean_excess","p91",6377.16563525147,12.5740974901865
"real",2017,"mean_excess","p92",7030.96669583745,10.951860470205
"real",2017,"mean_excess","p93",7844.02196887093,9.5481963146284
"real",2017,"mean_excess","p94",8866.14469890559,8.16211028470944
"real",2017,"mean_excess","p95",10199.1385185526,6.85526659097773
"real",2017,"mean_excess","p96",12042.1176145214,5.67226291719389
"real",2017,"mean_excess","p97",14636.1640693793,4.36263722712621
"real",2017,"mean_excess","p98",19113.0301637034,3.35391665451763
"real",2017,"mean_excess","p99",29183.3570630721,2.3930641789532
"real",2017,"max_to_sum","p1",0.0256102805282932,20933499.490438
"real",2017,"max_to_sum","p2",0.192810160364052,1490673145880.38
"real",2017,"max_to_sum","p3",0.426371791900827,361393261741670912
"real",2017,"max_to_sum","p4",0.621324393086909,1.32955492488142e+23
"real",2018,"mean_excess","p80",3448.91334743543,44.9155646968136
"real",2018,"mean_excess","p81",3617.69208537626,40.6280751247936
"real",2018,"mean_excess","p82",3803.45368837956,36.4665184538435
"real",2018,"mean_excess","p83",4008.06197417547,32.6670667201325
"real",2018,"mean_excess","p84",4235.9162142718,29.3216228278924
"real",2018,"mean_excess","p85",4488.57077223628,25.9414073873063
"real",2018,"mean_excess","p86",4778.91731209668,23.5374586715138
"real",2018,"mean_excess","p87",5102.73911203369,20.8296672972306
"real",2018,"mean_excess","p88",5473.04008387705,18.4020156312111
"real",2018,"mean_excess","p89",5904.5790176421,16.3327276171452
"real",2018,"mean_excess","p90",6407.53260990596,14.4171210414249
"real",2018,"mean_excess","p91",6996.20127499947,12.4828253626373
"real",2018,"mean_excess","p92",7717.29753872808,10.9501165438574
"real",2018,"mean_excess","p93",8597.18190729969,9.38960763088966
"real",2018,"mean_excess","p94",9721.30161004551,8.10104353210381
"real",2018,"mean_excess","p95",11166.9646153498,6.75376445084806
"real",2018,"mean_excess","p96",13227.190092166,5.74139748174407
"real",2018,"mean_excess","p97",16058.4285488815,4.36286337107998
"real",2018,"mean_excess","p98",21012.5536287908,3.40226507177102
"real",2018,"mean_excess","p99",31890.1097245024,2.37669466790911
"real",2018,"max_to_sum","p1",0.0250213088413053,22983414.2909288
"real",2018,"max_to_sum","p2",0.189428249886507,1745839805416.47
"real",2018,"max_to_sum","p3",0.422306688290316,450345417109653952
"real",2018,"max_to_sum","p4",0.617024078282779,1.77254048906868e+23
"real",2019,"mean_excess","p80",3411.68899389754,43.5337483904887
"real",2019,"mean_excess","p81",3578.82086837627,39.6783695086626
"real",2019,"mean_excess","p82",3764.15471730135,36.3226737073096
"real",2019,"mean_excess","p83",3967.04948212193,32.7063922283518
"real",2019,"mean_excess","p84",4191.17565899962,28.9502232797116
"real",2019,"mean_excess","p85",4443.30465653307,26.0172814199242
"real",2019,"mean_excess","p86",4728.77685518844,23.4020253236207
"real",2019,"mean_excess","p87",5045.66538700214,20.4587366919439
"real",2019,"mean_excess","p88",5415.89667697973,18.3240865757999
"real",2019,"mean_excess","p89",5835.76710272067,16.0237410060376
"real",2019,"mean_excess","p90",6325.84173895209,13.9254274851013
"real",2019,"mean_excess","p91",6907.88867750767,12.1667439145353
"real",2019,"mean_excess","p92",7609.60790357048,10.5432683191669
"real",2019,"mean_excess","p93",8482.95421849103,9.22517657382153
"real",2019,"mean_excess","p94",9593.39663472031,7.97257748131071
"real",2019,"mean_excess","p95",10992.0492404303,6.55207282026507
"real",2019,"mean_excess","p96",13021.7209487853,5.59947422759386
"real",2019,"mean_excess","p97",15781.2620111305,4.28258555180231
"real",2019,"mean_excess","p98",20707.6292361391,3.3776489356896
"real",2019,"mean_excess","p99",31548.9689640718,2.4005023344643
"real",2019,"max_to_sum","p1",0.0217190070600589,22280439.1820428
"real",2019,"max_to_sum","p2",0.148541210280892,1576450974262.45
"real",2019,"max_to_sum","p3",0.31958566668134,354571519051404992
"real",2019,"max_to_sum","p4",0.465690111509407,1.17749165676033e+23
"control_lognormal",1988,"mean_excess","p80",1194.67728069374,70.3785745346119
"control_lognormal",1988,"mean_excess","p81",1255.86576040551,65.3770597258995
"control_lognormal",1988,"mean_excess","p82",1322.65049801451,60.3109071474988
"control_lognormal",1988,"mean_excess","p83",1396.6585089538,54.9808275987563
"control_lognormal",1988,"mean_excess","p84",1480.52491210075,51.9945558286344
"control_lognormal",1988,"mean_excess","p85",1574.37382172859,47.9117835900714
"control_lognormal",1988,"mean_excess","p86",1680.88219163616,42.3825357066365
"control_lognormal",1988,"mean_excess","p87",1803.69669495355,39.5536120789002
"control_lognormal",1988,"mean_excess","p88",1944.15971761221,35.5914716008547
"control_lognormal",1988,"mean_excess","p89",2107.18944000587,31.3375168370043
"control_lognormal",1988,"mean_excess","p90",2304.82425223212,29.1649004237652
"control_lognormal",1988,"mean_excess","p91",2542.05876648366,25.5888179086659
"control_lognormal",1988,"mean_excess","p92",2834.15139660114,23.1050302819681
"control_lognormal",1988,"mean_excess","p93",3200.34261556711,20.3175506674823
"control_lognormal",1988,"mean_excess","p94",3671.98646299578,17.2675083289959
"control_lognormal",1988,"mean_excess","p95",4317.90180861564,14.8493867669224
"control_lognormal",1988,"mean_excess","p96",5253.88647930352,12.2831242766693
"control_lognormal",1988,"mean_excess","p97",6764.3895980747,10.7376036995998
"control_lognormal",1988,"mean_excess","p98",9580.33668831062,8.95252043249809
"control_lognormal",1988,"mean_excess","p99",17198.3971232848,7.16888912205868
"control_lognormal",1988,"max_to_sum","p1",0.16699168083116,2006947.78240421
"control_lognormal",1988,"max_to_sum","p2",0.599812060299663,187260692159.517
"control_lognormal",1988,"max_to_sum","p3",0.838542633207309,44891857866840704
"control_lognormal",1988,"max_to_sum","p4",0.939183064344156,1.34330114070319e+22
"control_lognormal",1989,"mean_excess","p80",2751.17204048492,98.9482669772167
"control_lognormal",1989,"mean_excess","p81",2892.82763871598,91.4024684389769
"control_lognormal",1989,"mean_excess","p82",3047.7006920076,83.4854179021109
"control_lognormal",1989,"mean_excess","p83",3222.07884393183,76.2775965391746
"control_lognormal",1989,"mean_excess","p84",3414.96109684055,69.045527758005
"control_lognormal",1989,"mean_excess","p85",3636.45397651126,64.1575342036109
"control_lognormal",1989,"mean_excess","p86",3886.05392677791,59.6188634759703
"control_lognormal",1989,"mean_excess","p87",4176.7051966932,55.8357790767166
"control_lognormal",1989,"mean_excess","p88",4507.82335188534,50.4812220776084
"control_lognormal",1989,"mean_excess","p89",4897.72344972586,46.1758676490233
"control_lognormal",1989,"mean_excess","p90",5365.24193152296,41.3714164127906
"control_lognormal",1989,"mean_excess","p91",5927.63921034382,37.396143292761
"control_lognormal",1989,"mean_excess","p92",6639.27371982413,34.9709910790952
"control_lognormal",1989,"mean_excess","p93",7520.82032744366,30.4470058993578
"control_lognormal",1989,"mean_excess","p94",8694.10317144647,26.5377733920664
"control_lognormal",1989,"mean_excess","p95",10277.8809441186,22.3845242241268
"control_lognormal",1989,"mean_excess","p96",12628.4437936213,18.8567583779328
"control_lognormal",1989,"mean_excess","p97",16384.1359053926,15.8134571163065
"control_lognormal",1989,"mean_excess","p98",23605.1779161454,12.6009470983325
"control_lognormal",1989,"mean_excess","p99",41647.2205592922,7.22858534954381
"control_lognormal",1989,"max_to_sum","p1",0.450510747209196,5278091.47444031
"control_lognormal",1989,"max_to_sum","p2",0.979136471754797,5774586738156.16
"control_lognormal",1989,"max_to_sum","p3",0.999125624176263,13456313859070869504
"control_lognormal",1989,"max_to_sum","p4",0.999954869777254,3.19703855867038e+25
"control_lognormal",1990,"mean_excess","p80",3685.59107291981,117.638422023547
"control_lognormal",1990,"mean_excess","p81",3876.94546676233,110.136980636674
"control_lognormal",1990,"mean_excess","p82",4085.25429292514,98.6971785783156
"control_lognormal",1990,"mean_excess","p83",4318.87875544817,91.7791977609908
"control_lognormal",1990,"mean_excess","p84",4584.1825435941,85.8842257004869
"control_lognormal",1990,"mean_excess","p85",4880.74151530522,79.8054852327598
"control_lognormal",1990,"mean_excess","p86",5218.32037390835,73.8963778939308
"control_lognormal",1990,"mean_excess","p87",5605.04930942148,67.3386755339216
"control_lognormal",1990,"mean_excess","p88",6057.86027737944,60.6185890373188
"control_lognormal",1990,"mean_excess","p89",6585.14524423094,54.7022307411746
"control_lognormal",1990,"mean_excess","p90",7212.5599542562,48.9063227962157
"control_lognormal",1990,"mean_excess","p91",7985.99288515603,44.5630808484956
"control_lognormal",1990,"mean_excess","p92",8931.29094038696,39.6281182265764
"control_lognormal",1990,"mean_excess","p93",10137.9775958849,35.5431849149781
"control_lognormal",1990,"mean_excess","p94",11734.9781455617,30.7611288900029
"control_lognormal",1990,"mean_excess","p95",13938.4024924297,27.6297853008407
"control_lognormal",1990,"mean_excess","p96",17090.9780715757,21.6529521891145
"control_lognormal",1990,"mean_excess","p97",22311.3678018313,18.0660883471574
"control_lognormal",1990,"mean_excess","p98",32321.2777949784,15.0954506302951
"control_lognormal",1990,"mean_excess","p99",59013.6004611917,9.83097695044364
"control_lognormal",1990,"max_to_sum","p1",0.291807365017523,7340232.03034502
"control_lognormal",1990,"max_to_sum","p2",0.843885030043928,5436617667759.95
"control_lognormal",1990,"max_to_sum","p3",0.972582887726983,10103956980936945664
"control_lognormal",1990,"max_to_sum","p4",0.995131538767618,2.11516211634733e+25
"control_lognormal",1991,"mean_excess","p80",2640.7974476753,85.4490868791477
"control_lognormal",1991,"mean_excess","p81",2775.18730347136,78.8620417252803
"control_lognormal",1991,"mean_excess","p82",2924.73314360868,74.0971510501804
"control_lognormal",1991,"mean_excess","p83",3089.87980007254,67.3128799488972
"control_lognormal",1991,"mean_excess","p84",3274.90998891268,61.3093276469245
"control_lognormal",1991,"mean_excess","p85",3483.7507620292,55.9970504168566
"control_lognormal",1991,"mean_excess","p86",3722.86358149505,50.6467056510825
"control_lognormal",1991,"mean_excess","p87",3995.15450906823,46.0901663347744
"control_lognormal",1991,"mean_excess","p88",4313.13676161621,42.8720188086037
"control_lognormal",1991,"mean_excess","p89",4684.73050271951,39.1713277706895
"control_lognormal",1991,"mean_excess","p90",5122.17734927068,34.5114883435241
"control_lognormal",1991,"mean_excess","p91",5654.38874748548,31.0191582354415
"control_lognormal",1991,"mean_excess","p92",6315.1751808304,28.1565839319119
"control_lognormal",1991,"mean_excess","p93",7159.73293850054,25.1147708806813
"control_lognormal",1991,"mean_excess","p94",8249.59715250671,21.734933689827
"control_lognormal",1991,"mean_excess","p95",9756.0296584523,19.1965441167058
"control_lognormal",1991,"mean_excess","p96",11933.6471840513,16.2057870670521
"control_lognormal",1991,"mean_excess","p97",15346.3106794074,12.5836214916145
"control_lognormal",1991,"mean_excess","p98",21916.8983158348,10.4077293185953
"control_lognormal",1991,"mean_excess","p99",39248.4858876934,7.50691691522527
"control_lognormal",1991,"max_to_sum","p1",0.184099613272535,5809400.14839792
"control_lognormal",1991,"max_to_sum","p2",0.561297067691518,2037865711069.95
"control_lognormal",1991,"max_to_sum","p3",0.697332590102024,1754335050803687680
"control_lognormal",1991,"max_to_sum","p4",0.770152090622076,1.69887009693634e+24
"control_lognormal",1992,"mean_excess","p80",4299.102941153,151.661723558453
"control_lognormal",1992,"mean_excess","p81",4521.49594737312,139.634480826435
"control_lognormal",1992,"mean_excess","p82",4765.97632135768,127.77217256318
"control_lognormal",1992,"mean_excess","p83",5040.79287628133,117.437192114567
"control_lognormal",1992,"mean_excess","p84",5349.22917231693,107.772217951756
"control_lognormal",1992,"mean_excess","p85",5697.49945917236,98.1386407185993
"control_lognormal",1992,"mean_excess","p86",6093.06651151289,87.6719651796168
"control_lognormal",1992,"mean_excess","p87",6549.84381049889,80.3156447512552
"control_lognormal",1992,"mean_excess","p88",7075.71238506503,72.8622113171865
"control_lognormal",1992,"mean_excess","p89",7699.61147935257,66.375172510644
"control_lognormal",1992,"mean_excess","p90",8446.93382915719,61.127527855
"control_lognormal",1992,"mean_excess","p91",9350.69736280926,54.3578061053176
"control_lognormal",1992,"mean_excess","p92",10473.2463548531,48.3120987168092
"control_lognormal",1992,"mean_excess","p93",11911.6252356862,43.7665712108564
"control_lognormal",1992,"mean_excess","p94",13787.9350918946,38.3709060048303
"control_lognormal",1992,"mean_excess","p95",16356.7056546392,30.787890992044
"control_lognormal",1992,"mean_excess","p96",20139.3507371765,24.9719486733029
"control_lognormal",1992,"mean_excess","p97",26201.5419719156,18.9767425508883
"control_lognormal",1992,"mean_excess","p98",37648.3417259252,13.6554405795599
"control_lognormal",1992,"mean_excess","p99",68798.6152305286,9.00342494340278
"control_lognormal",1992,"max_to_sum","p1",0.230109154457664,11620473.9960089
"control_lognormal",1992,"max_to_sum","p2",0.61170573569836,11688880718954.7
"control_lognormal",1992,"max_to_sum","p3",0.733882405775511,26052340357890420736
"control_lognormal",1992,"max_to_sum","p4",0.805240788154648,6.34899805196251e+25
"control_lognormal",1993,"mean_excess","p80",3182.08449342667,111.42929371526
"control_lognormal",1993,"mean_excess","p81",3344.74938933316,103.084163269865
"control_lognormal",1993,"mean_excess","p82",3526.17059463692,95.158243093274
"control_lognormal",1993,"mean_excess","p83",3728.77745544103,88.491876959322
"control_lognormal",1993,"mean_excess","p84",3955.10154431258,83.2266619271112
"control_lognormal",1993,"mean_excess","p85",4210.63647503176,75.4181353343218
"control_lognormal",1993,"mean_excess","p86",4503.02644675661,69.8083131462095
"control_lognormal",1993,"mean_excess","p87",4835.64829513457,63.577117568638
"control_lognormal",1993,"mean_excess","p88",5224.91441203739,58.1083059986426
"control_lognormal",1993,"mean_excess","p89",5678.01726700923,50.841033675106
"control_lognormal",1993,"mean_excess","p90",6218.44788272485,44.794639490123
"control_lognormal",1993,"mean_excess","p91",6869.67830310047,39.6934215966711
"control_lognormal",1993,"mean_excess","p92",7684.60833470971,35.6410412141555
"control_lognormal",1993,"mean_excess","p93",8716.33585577202,31.2093926272174
"control_lognormal",1993,"mean_excess","p94",10057.3701882663,26.8220195567104
"control_lognormal",1993,"mean_excess","p95",11934.480292141,23.9093371202458
"control_lognormal",1993,"mean_excess","p96",14670.2182556182,20.2399248680363
"control_lognormal",1993,"mean_excess","p97",19043.728742839,16.6734325107721
"control_lognormal",1993,"mean_excess","p98",27297.5424067477,12.5546948699473
"control_lognormal",1993,"mean_excess","p99",49387.1556935438,8.37933964176695
"control_lognormal",1993,"max_to_sum","p1",0.283745962391611,9588404.39464985
"control_lognormal",1993,"max_to_sum","p2",0.915493331890375,8085313798205.87
"control_lognormal",1993,"max_to_sum","p3",0.991930500681216,20302375385280753664
"control_lognormal",1993,"max_to_sum","p4",0.999013297369292,5.48444722448863e+25
"control_lognormal",1994,"mean_excess","p80",3643.80525409763,131.411497681775
"control_lognormal",1994,"mean_excess","p81",3831.49643398989,121.444246157774
"control_lognormal",1994,"mean_excess","p82",4039.7452372674,112.673600152239
"control_lognormal",1994,"mean_excess","p83",4271.42421102506,103.158656472864
"control_lognormal",1994,"mean_excess","p84",4531.78373077093,95.3581076114335
"control_lognormal",1994,"mean_excess","p85",4828.06547319086,88.3734287629919
"control_lognormal",1994,"mean_excess","p86",5163.63615542639,81.5336779847407
"control_lognormal",1994,"mean_excess","p87",5548.92587332588,74.4687359092531
"control_lognormal",1994,"mean_excess","p88",5997.3297474538,68.5130515491287
"control_lognormal",1994,"mean_excess","p89",6522.88829992904,61.6380896467764
"control_lognormal",1994,"mean_excess","p90",7154.47755247187,57.3175788820717
"control_lognormal",1994,"mean_excess","p91",7916.30112363162,50.9691107364801
"control_lognormal",1994,"mean_excess","p92",8865.20130850218,46.096782982522
"control_lognormal",1994,"mean_excess","p93",10078.3574781396,40.6584538883056
"control_lognormal",1994,"mean_excess","p94",11673.0380296953,35.8577131990887
"control_lognormal",1994,"mean_excess","p95",13863.7094404166,30.5174382926541
"control_lognormal",1994,"mean_excess","p96",17081.505263168,25.3557901377364
"control_lognormal",1994,"mean_excess","p97",22256.3051594599,19.9215537627072
"control_lognormal",1994,"mean_excess","p98",31997.2738155245,14.3270619430041
