"pair","theta_A","n_post_cells"
"GBR_FJI",-0.149764992781943,9
"GBR_FRO",-0.114262078880377,26
"GBR_GEO",-0.595839439479908,4
"GBR_GRD",-0.512705589504889,10
"GBR_GTM",-0.498884382842669,5
"GBR_GUY",-0.759066280428158,10
"GBR_HND",-0.242970361830278,5
"GBR_HRV",0.0761851923360342,16
"GBR_HUN",3.04442555153473,26
"GBR_JAM",-0.777268062449745,10
"GBR_JOR",-0.925932112240693,16
"GBR_KNA",-1.07616043291086,10
"GBR_KOR",0.147248537448007,7
"GBR_LCA",-1.68413267426298,10
"GBR_MDA",0.046467119274727,4
"GBR_MDG",-0.212607318435072,6
"GBR_MEX",-1.1685146114646,18
"GBR_MKD",0.670985484894456,17
"GBR_MUS",-0.15894233115044,6
"GBR_NIC",-0.471767936195423,5
"GBR_PAN",0.635260068515703,5
"GBR_PER",0.0997959773724348,5
"GBR_PNG",-0.455281722248118,9
"GBR_POL",3.10037694547133,26
"GBR_ROU",1.61454948599887,25
"GBR_SLV",-0.135642888014105,5
"GBR_SRB",0.247317330554619,8
"GBR_SUR",-0.977823394617579,10
"GBR_SYC",-0.0140191390019716,6
"GBR_TTO",-0.66852757754997,10
"GBR_UKR",0.0951820688683149,4
"GBR_VCT",-0.1243977993571,10
"GBR_VGB",1.27250987911879,11
"GBR_ZAF",1.45363492728704,18
"GBR_ZWE",-0.0950877682630892,6
"GEO_AUT",0.117448083084691,4
"GEO_BEL",-0.681455037522211,4
"GEO_BGR",0.960326361542418,4
"GEO_CYP",-2.40839319851078,4
"GEO_CZE",0.261153621143161,4
"GEO_DEU",-0.0536777111170619,4
"GEO_DNK",0.350144554121758,4
"GEO_ESP",-0.405159836209309,4
"GEO_EST",1.00758189807396,4
"GEO_FIN",-0.360343962895178,4
"GEO_FRA",-0.167046100000992,4
"GEO_GBR",-1.23046210546015,4
"GEO_GRC",-1.89033206478675,4
"GEO_HRV",-1.40096161225877,4
"GEO_HUN",0.630021169389219,4
"GEO_IRL",-0.723428964702958,4
"GEO_ITA",0.284352454168274,4
"GEO_LTU",1.4443233767769,4
"GEO_LUX",2.07782159655318,4
"GEO_LVA",0.50677547076308,4
"GEO_MDA",-0.422653711337313,15
"GEO_MLT",-2.76444223478084,4
"GEO_NLD",1.27057145163007,4
"GEO_POL",0.763879012384619,4
"GEO_PRT",-3.78357804232947,4
"GEO_ROU",0.0653890742774257,4
"GEO_SVK",-0.327955129073178,4
"GEO_SVN",-2.16054898616297,4
"GEO_SWE",-0.708798108063388,4
"GEO_TKM",-0.259545615961141,18
"GEO_TUR",-0.825738530011295,10
"GHA_COL",-0.916731516161229,21
"GHA_PHL",-1.54544659893438,24
"GIN_COL",-2.61148480497691,15
"GIN_MAR",-0.345633266978377,21
"GNQ_CMR",-2.51372179348204,17
"GRC_ALB",-1.04536440598101,12
"GRC_AND",-0.644267250487269,26
"GRC_ATG",-0.199215173248349,10
"GRC_BGR",0.669949814645817,24
"GRC_BHS",-1.16390763768983,10
"GRC_BIH",0.607860736457949,10
"GRC_BLZ",-0.0713074063544222,10
"GRC_BRB",0.149168697045234,10
"GRC_CHL",1.51482510824612,15
"GRC_CMR",-1.81697417610288,4
"GRC_COL",-0.73340965160247,5
"GRC_CRI",0.319228016804265,5
"GRC_DMA",-1.44182135453003,7
"GRC_DOM",-0.0220661928949455,10
"GRC_FJI",-2.27472360817766,9
"GRC_FRO",-1.73257932605905,23
"GRC_GEO",0.0582426616044598,4
"GRC_GRD",-1.39608839389249,10
"GRC_GTM",0.756696346473501,5
"GRC_GUY",-2.36286452885926,10
"GRC_HND",-0.839682029875934,5
"GRC_HRV",0.265217605010142,16
"GRC_HUN",-1.15959555071948,26
"GRC_JAM",0.093208527509474,10
"GRC_JOR",-1.96862606582115,16
"GRC_KNA",0.108432618502234,10
"GRC_KOR",0.316187784657014,7
"GRC_LCA",-1.80667822549418,10
"GRC_MDA",-0.696535069309354,4
"GRC_MDG",-0.992334999124762,6
"GRC_MEX",-1.11394174789698,18
"GRC_MKD",-0.701300865202847,17
"GRC_MUS",0.314907488481554,6
"GRC_NIC",-0.0845163232487422,5
"GRC_PAN",0.496343952731761,5
"GRC_PER",1.09991576166161,5
"GRC_PNG",-1.77478719108853,8
"GRC_POL",-0.287661346210213,26
"GRC_ROU",1.34956147677322,25
"GRC_SLV",0.553539539906078,5
"GRC_SRB",1.29230125874756,8
"GRC_SUR",-0.676957291309129,10
"GRC_SYC",1.17377205028173,6
"GRC_TTO",0.421919220679898,10
"GRC_UKR",0.86128490643463,4
"GRC_VCT",-3.2797446438549,10
"GRC_VGB",2.10310168698007,10
"GRC_ZAF",-0.659794213608379,18
"GRC_ZWE",-0.355577326355001,6
"GRD_AUT",-2.43013551574546,10
"GRD_BEL",-0.512385591495222,10
"GRD_CZE",-3.35588593936228,9
"GRD_DEU",-0.404919249220825,10
"GRD_DNK",-1.81708821372859,7
"GRD_ESP",-2.84355758506791,10
"GRD_EST",-2.56038366601828,5
"GRD_FIN",-1.96251840447717,10
"GRD_FRA",0.03163106826171,10
"GRD_GBR",-1.43684669861141,10
"GRD_IRL",-0.793179030018768,10
"GRD_ITA",-1.80966052881557,10
"GRD_NLD",-0.0283279174097858,10
"GRD_POL",0.966162832516828,10
"GRD_SVK",0.732956656010041,10
"GRD_SVN",-4.36676737776742,10
"GRD_SWE",-3.82322919718646,8
"GRL_BGR",-0.59599142014783,3
"GRL_CZE",0.191369248055115,14
"GRL_EST",0.857381919132786,14
"GRL_FIN",-2.11613094076033,22
"GRL_LTU",-0.350348287665481,9
"GRL_POL",1.7493669911765,14
"GRL_SVN",-2.11815665772912,14
"GTM_AUT",-1.89754618220664,5
"GTM_BEL",0.283608846505541,5
"GTM_BGR",-1.16856856809488,5
"GTM_CHL",1.46456017949494,8
"GTM_COL",-0.341614862108661,9
"GTM_CYP",-4.69190118737561,5
"GTM_CZE",0.184884244737801,5
"GTM_DEU",-0.741346286131721,5
"GTM_DNK",-1.67649209957918,5
"GTM_DOM",1.04619237385533,17
"GTM_ESP",0.266026892241161,5
"GTM_EST",-0.518645296539108,5
"GTM_FIN",-1.34277999538367,5
"GTM_FRA",-0.659007351305107,5
"GTM_GBR",0.129014485823523,5
"GTM_GRC",2.30845716646094,5
"GTM_HRV",-1.75098512554984,5
"GTM_HUN",-2.51908456045923,5
"GTM_IRL",0.451732432338819,5
"GTM_ITA",0.286079745547295,5
"GTM_LTU",-3.9992222809819,5
"GTM_LUX",-1.53354429821201,5
"GTM_LVA",-3.98913711865181,5
"GTM_MEX",-0.614139145765906,17
"GTM_MLT",-2.45177979488893,3
"GTM_NLD",0.289660000418028,5
"GTM_PAN",0.118866891302655,9
"GTM_POL",-0.409569784618086,5
"GTM_PRT",-0.718046255534626,5
"GTM_ROU",-0.580926662948457,5
"GTM_SVK",-0.605442346061586,5
"GTM_SVN",-1.08027812998562,5
"GTM_SWE",-1.62894959132149,5
"GTM_TWN",0.690547976758285,12
"GTM_USA",-0.0934233549203324,12
"GUY_AUT",-0.250873548895239,10
"GUY_BEL",-0.385148249335134,10
"GUY_BGR",-3.17445466229122,6
"GUY_COL",0.12018488966404,21
"GUY_CYP",-2.17003494508595,7
"GUY_CZE",-3.15644070884046,10
"GUY_DEU",-1.07284424767057,10
"GUY_DNK",-1.27738778110939,10
"GUY_ESP",-0.368928701092541,10
"GUY_EST",-0.781075084544543,10
"GUY_FIN",-3.15582828062634,10
"GUY_FRA",-0.722079892660012,10
"GUY_GBR",-1.3576105769613,10
"GUY_GRC",0.407002525266582,6
"GUY_HRV",0.799258184999208,5
"GUY_HTI",-1.16770833120346,16
"GUY_HUN",-7.32829193484035,3
"GUY_IRL",-1.04666451476632,10
"GUY_ITA",0.530842803781576,10
"GUY_LTU",-2.76889279160839,4
"GUY_LUX",-1.01120683527593,7
"GUY_MAR",-4.92750376016712,13
"GUY_NLD",-0.437170915350282,10
"GUY_POL",-1.25392619611338,10
"GUY_PRT",-0.379759053872352,10
"GUY_SUR",3.9145023747365,23
"GUY_SVK",-2.44910882953987,10
"GUY_SVN",1.18528711176498,10
"GUY_SWE",-0.198646635114759,10
"GUY_VEN",1.75008536786949,19
"HKG_CHE",0.456998639120362,6
"HKG_CHL",-0.433921845225337,4
"HKG_CHN",-0.996091680541583,15
"HKG_ISL",-0.136670196570822,6
"HKG_NOR",-1.22844041211755,6
"HKG_NZL",-0.136642206233602,7
"HND_AUT",-0.920398898242132,5
"HND_BEL",0.0299613893063261,5
"HND_BGR",0.813353930712146,5
"HND_CAN",0.904898010064712,4
"HND_CHL",2.72407711849419,10
"HND_COL",0.53900943036698,8
"HND_CYP",-0.461679894105081,5
"HND_CZE",-0.995179023870645,5
"HND_DEU",0.672469003576321,5
"HND_DNK",-0.656569526540906,5
"HND_DOM",2.29242243152248,17
"HND_ESP",0.0382927139541597,5
"HND_EST",0.368552375966875,5
"HND_FIN",0.560106792113726,5
"HND_FRA",0.878262483436691,5
"HND_GBR",0.55269234716466,5
"HND_GRC",0.265124588986833,5
"HND_HRV",-1.65256691972123,5
"HND_HUN",-1.58077271798136,5
"HND_IRL",-0.769793428644238,5
"HND_ITA",0.494813687531608,5
"HND_LTU",-1.81792399759658,5
"HND_LUX",-2.02891227088624,5
"HND_LVA",-0.977573023179738,5
"HND_MEX",1.42068852273926,17
"HND_MLT",-3.48126548928018,5
"HND_NLD",1.19496231710813,5
"HND_PAN",0.427641405712668,9
"HND_POL",-2.07020294774075,5
"HND_PRT",-0.3478242176601,5
"HND_ROU",-0.217496104089787,5
"HND_SVK",-0.199697325659157,5
"HND_SVN",0.410569678664411,5
"HND_SWE",0.499652611662755,5
"HND_TWN",2.77703473594948,10
"HND_USA",0.0910160326937034,12
"HRV_ABW",0.115645058050437,3
"HRV_ALB",0.116818972417112,15
"HRV_AND",1.19897763580575,5
"HRV_ATG",-4.64859528465195,5
"HRV_AUT",1.16625409559042,16
"HRV_BGR",1.35159346340968,15
"HRV_BHS",-4.0371728344384,5
"HRV_BIH",-1.33352275305341,17
"HRV_BLZ",-3.97552130837283,5
"HRV_BMU",-6.06945126169885,5
"HRV_BRB",0.27789779322708,5
"HRV_CHE",0.942433766560952,16
"HRV_CHL",0.448082031519758,5
"HRV_CMR",-0.053816094980497,4
"HRV_COL",0.149788593878943,5
"HRV_CRI",-1.1939540720185,5
"HRV_CYM",-3.04999082779291,5
"HRV_CYP",-0.555944343340772,14
"HRV_CZE",0.912901083539392,15
"HRV_DEU",0.488204780637958,16
"HRV_DNK",0.683333146685126,16
"HRV_DOM",-0.949330783227712,5
"HRV_DZA",0.284129260492381,5
"HRV_EGY",-0.0240631291542412,5
"HRV_ESP",1.00052872191132,16
"HRV_EST",1.66141150206332,14
"HRV_FIN",1.83550973576743,16
"HRV_FJI",-1.72370954622545,3
"HRV_FRA",0.572015340826443,16
"HRV_FRO",-1.44563825642775,3
"HRV_GBR",1.09759826092444,16
"HRV_GEO",-0.510709423229249,4
"HRV_GRC",0.158967072333731,16
"HRV_GRL",-4.5926209399583,5
"HRV_GTM",-0.25544349764662,5
"HRV_GUY",-0.580461778160838,4
"HRV_HND",-1.86658343677714,4
"HRV_HUN",1.38071018724832,15
"HRV_IRL",-0.29932171830969,16
"HRV_ISL",1.38465274776034,16
"HRV_ISR",0.968717325850284,5
"HRV_ITA",0.32779761463015,16
"HRV_JAM",-1.25381522692756,5
"HRV_JOR",0.78904491903867,5
"HRV_KOR",1.12199708608196,5
"HRV_LBN",0.342670265970845,5
"HRV_LTU",0.802252066138058,14
"HRV_LVA",1.17012129256969,14
"HRV_MAR",-0.0165159420559466,5
"HRV_MDA",-1.29012264054623,14
"HRV_MDG",-0.996949900663143,5
"HRV_MEX",0.14627272261036,5
"HRV_MKD",-0.626245936221313,21
"HRV_MLT",0.171679361359783,14
"HRV_MUS",-1.38269248624889,5
"HRV_NCL",-2.31331621349654,5
"HRV_NIC",-3.19915116036944,5
"HRV_NLD",0.892753262769512,16
"HRV_NOR",0.701248142244541,16
"HRV_PAN",-3.57573807641574,5
"HRV_PER",-0.392999136343543,5
"HRV_POL",0.544113149499187,15
"HRV_PRT",1.67315008986376,16
"HRV_PSE",0.952041767667208,5
"HRV_PYF",1.72715780358596,5
"HRV_ROU",2.23729866276929,15
"HRV_SLV",2.07410178684745,5
"HRV_SMR",-1.29101711083126,5
"HRV_SUR",-2.03046087119382,3
"HRV_SVK",1.18476561228372,15
"HRV_SVN",-0.498695830586875,20
"HRV_SWE",0.716408446197287,16
"HRV_SYC",1.55646212830292,5
"HRV_SYR",-2.54267837832984,5
"HRV_TTO",-0.832760512946654,5
"HRV_TUN",-0.261015269068288,5
"HRV_TUR",0.74450757994204,15
"HRV_UKR",-0.425442622643959,4
"HRV_VCT",-4.81204508978266,5
"HRV_VGB",0.707715494100035,5
"HRV_ZAF",0.37707369327935,5
"HRV_ZWE",-0.263877865445092,4
"HTI_ATG",-1.65538503579085,12
"HTI_BHS",0.272886486212424,15
"HTI_BLZ",-1.46753423743792,5
"HTI_BRB",-1.12913122204916,16
"HTI_DMA",-0.665854046735147,4
"HTI_GRD",-0.352632934650941,16
"HTI_GUY",0.752632650745688,14
"HTI_JAM",-0.123816818230457,16
"HTI_KNA",-2.85595362928641,12
"HTI_LCA",-1.07379915360491,16
"HTI_TTO",-1.63940953851176,12
"HTI_VCT",1.00826430492329,16
"HUN_ALB",-0.441947382508617,12
"HUN_AND",-1.08236611782851,14
"HUN_ANT",-0.291631183696659,5
"HUN_ATG",-0.617467364834577,10
"HUN_AUT",1.54118863645323,25
"HUN_BGR",1.15196869505884,19
"HUN_BHS",-2.92119629334619,10
"HUN_BIH",-1.26689770427838,10
"HUN_BLZ",-0.0787379456003385,10
"HUN_BMU",-3.04909955523014,14
"HUN_BRB",1.05104357091526,10
"HUN_CHE",-0.546429109254935,25
"HUN_CHL",1.029884980648,14
"HUN_CMR",0.632895653145707,4
"HUN_COL",0.780133755044798,5
"HUN_CRI",2.4655513943294,5
"HUN_CYM",-3.3133422045011,14
"HUN_CYP",0.514857225122763,14
"HUN_DEU",0.0903428422159245,26
"HUN_DMA",-0.733887815803188,10
"HUN_DNK",0.0566022836123189,26
"HUN_DOM",0.4635504377007,10
"HUN_DZA",-0.0848003261233338,14
"HUN_EGY",0.140750187669072,14
"HUN_ESP",1.13435715285944,26
"HUN_EST",0.255987859452237,17
"HUN_FJI",-0.583026311354283,9
"HUN_FRA",0.971335615738952,26
"HUN_FRO",-0.536580060743977,13
"HUN_GBR",2.58031603223394,26
"HUN_GEO",-0.254555152391739,4
"HUN_GRC",-0.902235076886691,26
"HUN_GRD",-0.840187689681394,9
"HUN_GRL",0.00259908440583947,12
"HUN_GTM",0.360940150225796,5
"HUN_GUY",-0.538047144405598,10
"HUN_HND",1.42980830118684,5
"HUN_HRV",0.66167396480876,15
"HUN_IRL",2.72401053445722,26
"HUN_ISL",0.197674435544595,25
"HUN_ISR",0.0470381400541453,20
"HUN_ITA",0.0337331237082798,26
"HUN_JAM",0.845930826145142,10
"HUN_JOR",-0.173015893832792,14
"HUN_KNA",-0.42391736954186,10
"HUN_KOR",0.560292037107198,7
"HUN_LBN",-0.653060358940645,14
"HUN_LCA",-1.91518115714366,9
"HUN_LTU",-0.402228388695546,18
"HUN_LVA",0.544504359430243,18
"HUN_MAR",0.454225435377105,14
"HUN_MDA",0.0208016535929922,4
"HUN_MDG",-0.171145830471725,6
"HUN_MEX",0.452131595042573,14
"HUN_MKD",-0.402438617978526,14
"HUN_MLT",0.61982342215351,14
"HUN_MSR",-0.33978768707053,4
"HUN_MUS",-1.43708212055248,6
"HUN_MYT",-0.901117748360948,6
"HUN_NCL",0.137404018527898,14
"HUN_NIC",1.03966027559763,5
"HUN_NLD",1.58694416837046,26
"HUN_NOR",1.99789977621799,25
"HUN_PAN",2.05811295873604,5
"HUN_PER",0.9315476740725,5
"HUN_PNG",-2.57114594223515,8
"HUN_PRT",1.71000723225062,26
"HUN_PYF",-0.496742563430903,14
"HUN_ROU",1.11040266850887,21
"HUN_SLV",1.37327032898675,5
"HUN_SMR",0.0994944419500677,14
"HUN_SRB",0.527844844130183,8
"HUN_SUR",0.229175152004194,10
"HUN_SWE",1.97409358392566,25
"HUN_SYC",-1.51567247693465,6
"HUN_SYR",-1.39262242724262,14
"HUN_TTO",1.18380560538513,10
"HUN_TUN",-0.0670230931496118,14
"HUN_TUR",0.198083259778499,20
"HUN_UKR",-0.137299830075736,4
"HUN_VCT",-0.476961409518092,10
"HUN_ZAF",0.564421569424228,14
"HUN_ZWE",-0.368325256008665,6
"IDN_AUS",-0.180097614006684,6
"IDN_BRN",4.79839137232243,26
"IDN_CHN",-0.0997890750457757,13
"IDN_CMR",1.29220967065077,26
"IDN_COL",0.712096640774531,21
"IDN_IRN",0.612222827861459,26
"IDN_JPN",-0.00324931086978406,10
"IDN_KHM",-0.490076287204741,19
"IDN_LAO",1.75230709811371,21
"IDN_MAR",-0.120396664149885,21
"IDN_MMR",1.19256138588476,21
"IDN_NZL",0.102735509627158,6
"IDN_PHL",0.261010418306809,26
"IDN_VEN",0.391373631658532,19
"IND_AFG",-0.152989015414425,15
"IND_BRN",0.86576612426103,8
"IND_BTN",0.993642683789076,23
"IND_CHN",0.162878756061319,16
"IND_CMR",1.40772099878494,26
"IND_COL",1.37942762144139,21
"IND_IRN",1.15890864846682,26
"IND_JPN",-0.222985837717964,7
"IND_KHM",0.012753720415665,8
"IND_MAR",0.728568466647549,21
"IND_MDV",0.648741039150014,23
"IND_MMR",1.23515903456905,21
"IND_NPL",1.48748966807267,23
"IND_PHL",0.160104474364895,26
"IND_PRY",0.543367522413419,9
"IND_URY",0.317187979584248,9
"IND_VEN",0.698323116054626,19
"IOT_CZE",4.19172207877539,14
"IOT_EST",-1.87715890189561,7
"IOT_FIN",-0.393061220911719,10
"IOT_SVK",1.13607582165258,12
"IOT_SVN",0.510289125885376,13
"IRL_ALB",-0.134738251318498,12
"IRL_ATG",-2.68603194085057,10
"IRL_BHS",-0.929222497349266,10
"IRL_BIH",-0.488297667698715,10
"IRL_BLZ",-1.46892999104345,10
"IRL_BRB",-0.682676088026187,10
"IRL_CHL",0.29863612274916,15
"IRL_CMR",-1.03170854245963,4
"IRL_COL",-0.345129966866642,5
"IRL_CRI",-1.5731184113956,5
"IRL_DMA",-1.26621288603483,10
"IRL_DOM",-0.633157409113044,10
"IRL_FJI",-0.145229920041794,9
"IRL_GEO",-0.25977786839369,4
"IRL_GRD",-1.34456746828031,10
"IRL_GTM",-0.290543029537868,5
"IRL_GUY",-0.707944266183817,10
"IRL_HND",-0.396734725870925,5
"IRL_HRV",0.00707129841103166,16
"IRL_JAM",-1.41179648345108,10
"IRL_JOR",-0.500749774701275,16
"IRL_KNA",-0.423289731661452,10
"IRL_KOR",-0.737602022043729,7
"IRL_LCA",-1.90696448677972,10
"IRL_MDA",-0.500547888153296,4
"IRL_MDG",-1.11364703082768,6
"IRL_MEX",-1.68865676746293,18
"IRL_MKD",-0.0924399980505212,17
"IRL_MUS",-0.425750004794351,6
"IRL_NIC",-1.21337573011317,5
"IRL_PAN",-0.477483356203272,5
"IRL_PER",-0.264245746967666,5
"IRL_PNG",-3.10825703706298,9
"IRL_POL",3.02867895479085,26
"IRL_ROU",1.41348718810073,25
"IRL_SLV",0.00656292495307369,5
"IRL_SRB",0.254013282026369,8
"IRL_SUR",-1.01850331523846,10
"IRL_SYC",-0.610187309871432,6
"IRL_TTO",-1.21730829399444,10
"IRL_UKR",-0.405866273168503,4
"IRL_VCT",-0.625567585897753,10
"IRL_VGB",1.14522159734859,10
"IRL_ZAF",1.82596665188945,18
"IRL_ZWE",-0.400901175608259,6
"IRN_BRA",-4.52584293629853,26
"IRN_COL",-1.1739839599223,21
"IRN_IDN",-1.94662913893509,26
"IRN_IND",0.0913818066481512,26
"IRN_LKA",-1.5887413937404,26
"IRN_MAR",-2.08775009266379,21
"IRN_MYS",-0.20221565963125,26
"IRN_SGP",-1.3773861378284,26
"IRN_THA",-0.894268450614196,26
"IRN_TTO",-1.21619757963503,24
"IRN_TUN",-0.566374215152295,26
"IRN_VEN",1.27449454617652,18
"IRQ_COL",-6.66174553874748,18
"IRQ_SAU",-5.14819311168206,16
"IRQ_VEN",-2.70894133238585,12
"ISL_ALB",-2.5705838863081,7
"ISL_ARE",-1.22400596823164,4
"ISL_BGR",0.848911115648052,25
"ISL_BHR",-2.35088553250061,4
"ISL_BIH",-0.146351853114475,3
"ISL_BWA",-4.59216657184452,8
"ISL_CAN",0.560429905513774,9
"ISL_CHL",1.16949471841605,14
"ISL_CHN",-0.381264647141158,4
"ISL_COL",-1.1268690627714,7
"ISL_CRI",1.50551678102601,4
"ISL_CYP",0.243867498182945,14
"ISL_EGY",0.940010477312796,11
"ISL_EST",1.59969956917358,22
"ISL_FRO",-2.09098744392028,25
"ISL_HKG",-0.486538860300358,6
"ISL_HRV",0.93531643615349,16
"ISL_HUN",-0.391973646550376,25
"ISL_ISR",0.0183619647923685,25
"ISL_JOR",-0.299751977910654,16
"ISL_KOR",-0.0139275124173608,12
"ISL_KWT",-0.139486025081477,4
"ISL_LBN",-0.216618281752093,11
"ISL_LTU",2.06307474589558,22
"ISL_MAR",1.31702528716683,19
"ISL_MEX",0.0539806780095017,17
"ISL_MKD",-0.835385329482389,16
"ISL_MLT",3.38364106520522,14
"ISL_MNE",0.0617596813149335,6
"ISL_NAM",-3.86318853809807,10
"ISL_OMN",-1.04174698864658,4
"ISL_PAN",-1.29725861614697,4
"ISL_PER",0.104444080118129,7
"ISL_POL",-0.409582571000386,25
"ISL_QAT",-1.16093841555059,4
"ISL_SAU",-1.22499153068039,4
"ISL_SGP",0.859001701516336,15
"ISL_SRB",-0.817628790653552,8
"ISL_TUN",0.111082951387169,13
"ISL_TUR",0.00489412717419931,26
"ISL_UKR",0.19074135745058,6
"ISL_ZAF",-1.17423819217922,10
"ISR_ARG",-0.363284253051259,9
"ISR_AUT",0.51593418892311,25
"ISR_BGR",0.944878464985007,16
"ISR_CAN",0.677316881300244,21
"ISR_CHE",-0.676852776731399,25
"ISR_CYP",1.86713486286779,14
"ISR_CZE",-0.0259311472426386,21
"ISR_EST",0.984607647404647,14
"ISR_FIN",-0.276919098795549,25
"ISR_HRV",0.593979729877425,5
"ISR_HUN",-0.0262940741322589,20
"ISR_ISL",-0.00830681401563485,25
"ISR_LTU",0.201180616384422,14
"ISR_LVA",-0.685141949514363,14
"ISR_MLT",1.07326419640334,14
"ISR_NOR",-0.463791941366207,25
"ISR_POL",0.250530516822345,20
"ISR_SVN",0.209177768371819,20
"ISR_SWE",0.0811459830079294,25
"ITA_ALB",0.0705565603550794,12
"ITA_ATG",-0.426163561074068,10
"ITA_BGR",3.4878567027516,24
"ITA_BHS",-2.2265145504373,10
"ITA_BIH",-0.317436382261938,10
"ITA_BLZ",0.538145922410145,10
"ITA_BRB",-0.127152106579935,10
"ITA_CHL",0.592836183838814,15
"ITA_CMR",-0.415014792135247,4
"ITA_COL",-0.365866986627,5
"ITA_CRI",0.285714229783822,5
"ITA_DMA",0.144584940899033,10
"ITA_DOM",0.288334097601152,10
"ITA_FJI",-0.106001250482808,9
"ITA_FRO",1.18824010211733,26
"ITA_GEO",-0.0976850481998039,4
"ITA_GRD",-0.823761903868785,10
"ITA_GTM",-0.025775708923384,5
"ITA_GUY",-1.40301873361714,10
"ITA_HND",0.0246243961954463,5
"ITA_HRV",0.376652577817518,16
"ITA_HUN",2.35534882248074,26
"ITA_JAM",-0.0482272865824518,10
"ITA_JOR",0.149903527433692,16
"ITA_KNA",-0.50661599988444,10
"ITA_KOR",0.0991243543239434,7
"ITA_LCA",-2.08379962177516,10
"ITA_MDA",0.0428099846646721,4
"ITA_MDG",-0.0818952382183758,6
"ITA_MEX",-0.72984727721554,18
"ITA_MKD",0.131336936824597,17
"ITA_MUS",0.0520815791991015,6
"ITA_NIC",0.0231803797149752,5
"ITA_PAN",-0.316255303155047,5
"ITA_PER",0.291319254487662,5
"ITA_PNG",1.16276248317872,9
"ITA_POL",2.83495616088571,26
"ITA_ROU",2.97265374330865,25
"ITA_SLV",-0.0174995443707362,5
"ITA_SRB",0.315601588554927,8
"ITA_SUR",0.30843877308255,10
"ITA_SYC",-0.494691034388373,6
"ITA_TTO",-0.431417406534339,10
"ITA_UKR",0.00399819459576012,4
"ITA_VCT",-1.30142612682123,10
"ITA_VGB",1.60739904414608,11
"ITA_ZAF",2.05328826271794,18
"ITA_ZWE",-0.628694737907885,6
"JAM_AUT",0.319102511697937,10
"JAM_BEL",1.1498115352214,10
"JAM_BGR",-0.247835197478405,9
"JAM_CYP",-1.99114391558865,10
"JAM_CZE",1.2027371542731,10
"JAM_DEU",0.275073468653168,10
"JAM_DNK",-0.638735280751016,10
"JAM_ESP",-2.33122283528965,10
"JAM_EST",2.33337706562111,10
"JAM_FIN",-1.02739254203409,10
"JAM_FRA",-0.314102870543075,10
"JAM_GBR",-0.792441597539507,10
"JAM_GRC",0.57628126494506,10
"JAM_HRV",-4.91238764007604,4
"JAM_HTI",1.45567110382471,16
"JAM_HUN",-4.13808872367525,9
"JAM_IRL",-1.68322890886663,10
"JAM_ITA",-0.244780565203484,10
"JAM_LTU",-2.67514944775956,5
"JAM_LUX",-0.369411098263739,10
"JAM_LVA",3.7259262819739,6
"JAM_MLT",-2.11237841379642,8
"JAM_NLD",-0.810868131807858,10
"JAM_POL",-0.416200209562109,10
"JAM_PRT",-0.491815873231503,8
"JAM_ROU",-2.83270162253327,6
"JAM_SUR",1.88038605192826,23
"JAM_SVK",0.498560219177913,10
"JAM_SVN",3.88335071661112,10
"JAM_SWE",-2.56641935001892,10
"JOR_ARE",0.15683864455486,20
"JOR_AUT",1.19419041212603,16
"JOR_BGR",0.19088883233125,11
"JOR_BHR",-0.5478200986357,20
"JOR_CAN",2.20571283963246,6
"JOR_CHE",2.07717493484123,16
"JOR_CYP",-0.0143596180761202,14
"JOR_CZE",-0.482130552078818,14
"JOR_DEU",-0.153843205640025,16
"JOR_DNK",-0.165952038503921,16
"JOR_DZA",0.309730222067086,9
"JOR_ESP",0.463289339289533,16
"JOR_EST",1.16169845667626,14
"JOR_FIN",-1.09465839649075,16
"JOR_FRA",0.100333648455417,16
"JOR_GBR",-0.234253996776775,16
"JOR_GRC",-1.46176327726802,16
"JOR_HRV",1.60911774835941,5
"JOR_HUN",1.37053719050869,14
"JOR_IRL",-0.852301786180846,16
"JOR_ISL",1.83481615463385,16
"JOR_ITA",0.254847886929795,16
"JOR_KWT",1.80539678066203,20
"JOR_LBN",0.910635457608907,20
"JOR_LTU",-1.76018202833728,14
"JOR_MAR",1.03512281524345,20
"JOR_MLT",0.600704787853843,14
"JOR_NLD",-0.507551122668229,16
"JOR_NOR",0.466649402804467,16
"JOR_OMN",1.19446482901523,20
"JOR_POL",-0.807458462908155,14
"JOR_PRT",0.0634843819007183,16
"JOR_QAT",-0.413328713571463,20
"JOR_ROU",-0.675542245910719,11
"JOR_SAU",0.875097577539518,20
"JOR_SDN",1.16626064114326,20
"JOR_SGP",-0.0732597168439907,13
"JOR_SVK",-0.051968741228487,14
"JOR_SVN",-0.859049950203153,14
"JOR_SWE",0.502947331225867,16
"JOR_TUN",0.43423018616467,20
"JOR_TUR",0.457005399028369,7
"JOR_USA",3.42814971796919,17
"JPN_AUS",0.13021559096762,3
"JPN_BRN",0.639030537427929,10
"JPN_CHE",-0.246910765086884,9
"JPN_CHL",1.66615390758441,11
"JPN_IDN",0.52682637952709,10
"JPN_IND",0.345786378443211,7
"JPN_KHM",0.55115315485487,10
"JPN_LAO",0.574661712793714,10
"JPN_MEX",-0.107320566270192,13
"JPN_MMR",0.991429902426126,10
"JPN_MYS",0.00367250305825184,12
